Time_s,Input_Flow_Smoothed,Output_Flow_Smoothed
0,-0.0887564485586073,-0.103741936056132
0.00500000000000256,-0.086197400567562,-0.164752119457535
0.0100000000000051,-0.117074490885873,-0.32964455855912
0.0150000000000006,-0.196387966327286,-0.601439709334492
0.0210000000000008,-0.343993508380828,-0.884673847956967
0.0260000000000034,-0.575406731500235,-1.29061328857941
0.0310000000000059,-0.926496398590469,-1.68360793834998
0.0370000000000061,-1.4069671819985,-2.07814104308598
0.0410000000000039,-2.0359135213323,-2.47950664964384
0.0460000000000065,-2.793712637751,-2.80701627382998
0.0510000000000019,-3.65082356832259,-3.15037113189669
0.0570000000000022,-4.56968412590845,-3.45398405480514
0.0630000000000024,-5.50551456574237,-3.74626215675897
0.0680000000000049,-6.44756100753779,-4.0021825698553
0.0730000000000004,-7.39765621410663,-4.20707178206226
0.0790000000000006,-8.37147210185467,-4.33610129112523
0.0830000000000055,-9.37375027724902,-4.49606261432267
0.0890000000000057,-10.4132792945777,-4.58246639700171
0.0940000000000012,-11.4783336332793,-4.60634999467323
0.0990000000000038,-12.5346009385502,-4.70213744700775
0.104000000000006,-13.5251040967118,-4.67089826503862
0.109000000000002,-14.3846170198868,-4.70104007115007
0.114000000000004,-15.0575181947369,-4.67767148069173
0.120000000000005,-15.5121237846914,-4.6288508886899
0.125,-15.7588341081837,-4.61762170049562
0.130000000000003,-15.8258855014669,-4.56297963293374
0.136000000000003,-15.77306740887,-4.53731115764178
0.141000000000005,-15.6517603263926,-4.49832985615567
0.146000000000001,-15.487930188852,-4.48536570059974
0.151000000000003,-15.2806882087428,-4.45719058051656
0.156000000000006,-15.0485431613912,-4.4357453784153
0.162000000000006,-14.785485819215,-4.41316418808881
0.167000000000002,-14.4944399878966,-4.37948617891834
0.172000000000004,-14.1908634912117,-4.37725884459661
0.177000000000007,-13.8988743550725,-4.33638878371865
0.182000000000002,-13.637940526649,-4.3396092750489
0.188000000000002,-13.410954772642,-4.30233589023938
0.193000000000005,-13.2211827090594,-4.2867537899063
0.198,-13.0518329870172,-4.25244981936113
0.203000000000003,-12.8846568208211,-4.2172007932566
0.208000000000006,-12.7107032910128,-4.15953178234344
0.213000000000001,-12.5400676261407,-4.1204933048096
0.219000000000001,-12.3572558848136,-4.0564397977912
0.224000000000004,-12.1897320055467,-4.00012107330791
0.228000000000002,-12.0545761343427,-3.94580458920223
0.235000000000007,-11.9435727550032,-3.88358155848656
0.240000000000002,-11.8570057149306,-3.83445196864589
0.245000000000005,-11.7780243937851,-3.78053931397232
0.25,-11.6903433931598,-3.74260247319853
0.255000000000003,-11.5740347501139,-3.7042396312023
0.260000000000005,-11.425522511209,-3.67521538589368
0.265000000000001,-11.2514401320701,-3.64032732862488
0.271000000000001,-11.0580959664026,-3.60893866231127
0.276000000000003,-10.8508502067255,-3.57551475833152
0.281000000000006,-10.6485993555526,-3.53464563351734
0.287000000000006,-10.4543000077831,-3.50347373920337
0.292000000000002,-10.2630632858885,-3.45154977119773
0.297000000000004,-10.101227238298,-3.42998147321397
0.302000000000007,-9.9461895411876,-3.38106881085736
0.307000000000002,-9.79451986625323,-3.36725432974987
0.312000000000005,-9.63892961343958,-3.33121024579575
0.319000000000003,-9.48390972332153,-3.30557388591162
0.323,-9.31863718383548,-3.26845169005538
0.329000000000001,-9.14927088641007,-3.2146503610533
0.334000000000003,-8.98337232204129,-3.16392901689224
0.339000000000006,-8.8224903423325,-3.09299444701787
0.344000000000001,-8.67020284305815,-3.03660369764287
0.349000000000004,-8.52486889556072,-2.97132316161071
0.354000000000006,-8.39411768231007,-2.92181744920822
0.360000000000007,-8.26625361281899,-2.86881662665228
0.365000000000002,-8.14849287983256,-2.83613187602856
0.370000000000005,-8.03300515838535,-2.79982848395836
0.375,-7.92500956124616,-2.77446027624081
0.380000000000003,-7.82338720547157,-2.74617848580606
0.385000000000005,-7.72849040233778,-2.70643776132194
0.391000000000005,-7.64605835814605,-2.67146021507637
0.396000000000001,-7.57071759884376,-2.62113149750251
0.402000000000001,-7.50889486924426,-2.5818860077779
0.407000000000004,-7.44923870774251,-2.53893620168648
0.412000000000006,-7.38817589726449,-2.51281199638934
0.417000000000002,-7.32090013730789,-2.4857494124719
0.423000000000002,-7.24226811446027,-2.47458287904142
0.428000000000004,-7.15578704301107,-2.45066629583086
0.432000000000002,-7.05761336889772,-2.43508413974285
0.438000000000002,-6.95894003740247,-2.41830511547362
0.444000000000003,-6.86444798230973,-2.38497911554761
0.448,-6.77784138593825,-2.37579710839595
0.454000000000001,-6.69903770502994,-2.33839658929616
0.459000000000003,-6.63037753505626,-2.33217035007751
0.464000000000006,-6.57013764833097,-2.30313908405991
0.469000000000001,-6.51345017953951,-2.28655565312078
0.474000000000004,-6.4654347076796,-2.26741232039138
0.479000000000006,-6.40207184095304,-2.24489822038913
0.486000000000004,-6.34220028095857,-2.23807353422747
0.491000000000007,-6.26723456524479,-2.21369231738844
0.496000000000002,-6.17908507733475,-2.21272443630928
0.501000000000005,-6.07274260845648,-2.18140450679197
0.506,-5.95463862084292,-2.16995545100982
0.511000000000003,-5.84392821564019,-2.12443177978731
0.516000000000005,-5.74048106472174,-2.08925689299203
0.521000000000001,-5.65680920757158,-2.0373300826442
0.526000000000003,-5.59732249889739,-1.98535297040634
0.532000000000004,-5.55383412364602,-1.94708731089597
0.538000000000004,-5.51450668289159,-1.9043258470652
0.542000000000002,-5.47292398590036,-1.88855076388058
0.548000000000002,-5.4222823170293,-1.86151925959768
0.553000000000004,-5.36124539356893,-1.85520827050588
0.558000000000007,-5.3003843380448,-1.8245854713584
0.563000000000002,-5.22101745184788,-1.80518390957881
0.568000000000005,-5.14125068051965,-1.75820950247524
0.574000000000005,-5.0559003741973,-1.71855629457704
0.579000000000001,-4.97037639300527,-1.66885089894817
0.585000000000001,-4.88846626175251,-1.60662967237741
0.589000000000006,-4.80259313870437,-1.5656572107373
0.595000000000006,-4.72638378248759,-1.49822356213355
0.600000000000001,-4.65815931795276,-1.47049121582488
0.604000000000006,-4.59771947907237,-1.41862791051336
0.610000000000007,-4.5486837262587,-1.39502118559215
0.617000000000004,-4.50662252745453,-1.36590815880764
0.621000000000002,-4.45764310208245,-1.34693872943956
0.627000000000002,-4.40839419233159,-1.35201613270012
0.632000000000005,-4.3552086417681,-1.34953756251645
0.637,-4.30407416904032,-1.38141909240504
0.642000000000003,-4.24110993616779,-1.37914940146546
0.647000000000006,-4.17705533629666,-1.39501775724167
0.653000000000006,-4.10697838775945,-1.35911095354144
0.658000000000001,-4.01903557092158,-1.33145188251346
0.664000000000001,-3.92023667842774,-1.28732802501337
0.669000000000004,-3.8201533298635,-1.24171193648646
0.674000000000007,-3.71641890161401,-1.22883717735007
0.679000000000002,-3.62012283004238,-1.20483181838562
0.684000000000005,-3.5384645130389,-1.22264264408679
0.689,-3.46745019430644,-1.21384592359179
0.695,-3.41427357698191,-1.21762578275133
0.701000000000001,-3.38280623807226,-1.18744019406956
0.706000000000003,-3.35207318147397,-1.14742284182869
0.711000000000006,-3.3265498951749,-1.09989532123001
0.717000000000006,-3.3014102074857,-1.03343337518362
0.721000000000004,-3.27815925530909,-0.99576512326547
0.726000000000006,-3.24159470119354,-0.939243943327737
0.732000000000006,-3.2060300567745,-0.919375376054133
0.737000000000002,-3.1721423462183,-0.883002302871924
0.743000000000002,-3.12810593126935,-0.866961661168617
0.748000000000005,-3.08026495129778,-0.853207190101164
0.754000000000005,-3.03146739025,-0.844871672824606
0.758000000000003,-2.97902410393715,-0.861047782735855
0.764000000000003,-2.92716049104011,-0.870653041291983
0.769000000000005,-2.87347508376603,-0.923188412101073
0.774000000000001,-2.81819482086616,-0.953029122595114
0.779000000000003,-2.76962450003832,-1.01143381457641
0.786000000000001,-2.7427662022005,-1.03240699609927
0.791000000000004,-2.73028865014577,-1.05145405226576
0.796000000000006,-2.73898235493081,-1.05493254330264
0.801000000000002,-2.76117640006937,-1.03746464834738
0.806000000000004,-2.78374710771517,-1.04172808744733
0.811,-2.79941203137234,-1.03062384765951
0.816000000000003,-2.80512752741917,-1.04970083270128
0.82,-2.79846572194166,-1.04901139357902
0.826000000000001,-2.7747299547397,-1.05928376148899
0.833000000000006,-2.73774417255954,-1.0421262303413
0.837000000000003,-2.68772412665949,-1.01994382751226
0.842000000000006,-2.63745736233609,-0.988541266462867
0.848000000000006,-2.60081129472651,-0.943085570038623
0.853000000000002,-2.57636160655065,-0.919402845739079
0.858000000000004,-2.55806306313213,-0.882424605992718
0.863000000000007,-2.5412105027315,-0.884193729157783
0.868000000000002,-2.52607518642668,-0.877649053072826
0.874000000000002,-2.49859743047019,-0.895746663573102
0.879000000000005,-2.46520448993224,-0.909313247795875
0.884,-2.4271971575856,-0.917729034546922
0.889000000000003,-2.37182784907638,-0.917838884564946
0.895000000000003,-2.31032858591789,-0.907136053519481
0.899000000000001,-2.24443762718331,-0.891768287960621
0.905000000000001,-2.18477799745943,-0.861673711368675
0.910000000000004,-2.13539130936275,-0.851578354850528
0.916000000000004,-2.10280482213983,-0.822308237741687
0.921000000000006,-2.07506879767197,-0.823265333298117
0.927000000000007,-2.05122088199706,-0.817679164064391
0.931000000000004,-2.03027802915903,-0.829350201965095
0.936,-2.01588709322278,-0.843209700101064
