Time_s,Input_Flow_Smoothed,Output_Flow_Smoothed
0,0.0288777304880826,-0.0519425666317388
0.00500000000000256,0.0401733953171069,-0.152739221098869
0.0100000000000016,0.0276010462546322,-0.256588263973281
0.0150000000000006,-0.0244077004438188,-0.533446743083921
0.0199999999999996,-0.145784378394144,-0.773993152388925
0.027000000000001,-0.360187638087207,-1.18028806096357
0.0310000000000024,-0.69266105439348,-1.53557090894566
0.0360000000000014,-1.15067712109235,-1.88934154668502
0.0420000000000016,-1.73443798739179,-2.18760353170815
0.0470000000000006,-2.41790449547262,-2.43228663368385
0.0519999999999996,-3.17002600423424,-2.6212793670761
0.0570000000000022,-3.95175782667131,-2.83271112660753
0.0620000000000012,-4.73353355726787,-3.03569646262544
0.0680000000000014,-5.5083934597566,-3.28023731725713
0.0730000000000004,-6.26920771933505,-3.52489299443282
0.0779999999999994,-7.04010203198454,-3.72569467071343
0.083000000000002,-7.82790655026316,-3.90285394566162
0.0890000000000022,-8.63828256220491,-4.05390093473851
0.093,-9.46490886808681,-4.04845159496907
0.0990000000000002,-10.2797188351495,-4.10622820255918
0.103999999999999,-11.0401714952571,-3.99285089362326
0.109999999999999,-11.697214515722,-3.9691655245582
0.115000000000002,-12.2172600796036,-3.9031512204879
0.120000000000001,-12.5784490835023,-3.83941508863236
0.125,-12.794488617504,-3.81848426990748
0.130000000000003,-12.8881005006354,-3.76664763588489
0.135999999999999,-12.89888575061,-3.73810252829711
0.140000000000001,-12.8563148862994,-3.68070339013836
0.145,-12.7728212329676,-3.63121201980259
0.152000000000001,-12.6620099732196,-3.55002698429978
0.157,-12.5200555403554,-3.47494402220458
0.162000000000003,-12.3624235242463,-3.39346512983756
0.167000000000002,-12.191448973211,-3.30220833456552
0.173000000000002,-12.0234995235694,-3.26379424705209
0.178000000000001,-11.8588080389245,-3.20654691282927
0.183,-11.7082582026486,-3.22721475122625
0.189,-11.5740579173517,-3.19520954245556
0.193000000000001,-11.4508718993672,-3.20997294399448
0.199000000000002,-11.3335297291727,-3.15807401373182
0.205000000000002,-11.2062921713748,-3.09461658505423
0.209,-11.0722034558577,-3.04009194770727
