Time_s,Input_Flow_Smoothed,Output_Flow_Smoothed
0,-0.0290945083763174,-0.0957179520648129
0.00499999999999545,-0.0399363903711475,-0.302284483823427
0.0109999999999673,-0.0765299250201176,-0.619355091538213
0.0159999999999627,-0.161830428504823,-1.2475707517445
0.021000000000015,-0.321498268008727,-2.12310594026442
0.0260000000000105,-0.591851046610304,-3.33671834000293
0.0310000000000059,-1.00708918190653,-4.80754005910296
0.0369999999999777,-1.58873396045241,-6.40740637454758
0.0419999999999732,-2.34508923288999,-8.0730004524695
0.0459999999999923,-3.25503998255299,-9.60546576236969
0.0519999999999641,-4.28552322232506,-10.8910900307889
0.0570000000000164,-5.38868149058978,-11.884014589415
0.0609999999999786,-6.54456611852935,-12.5377705165057
0.0649999999999977,-7.73563785031524,-12.9004549115119
0.0690000000000168,-8.9845927628739,-13.0502255966567
0.0740000000000123,-10.3534944435277,-13.0084937954046
0.0779999999999745,-11.8950379819227,-12.9200657377033
0.0819999999999936,-13.6802254144655,-12.812914511289
0.0860000000000127,-15.7734025657933,-12.6032333176987
0.089999999999975,-18.1895017905645,-12.436893938938
0.0949999999999704,-20.895817968623,-12.2069733152443
0.0989999999999895,-23.8020182088267,-11.974866422597
0.103000000000009,-26.7542901160666,-11.7316797747324
0.105999999999995,-29.5509481619225,-11.4256602034174
0.110000000000014,-31.9706758900982,-11.123874320628
0.113999999999976,-33.8181044254857,-10.8001306975098
0.117999999999995,-34.9743219143962,-10.4387301358402
0.122000000000014,-35.4048362529859,-10.0758134539197
0.125999999999976,-35.2088174230166,-9.69312276657693
0.130999999999972,-34.5464855717799,-9.30329143302577
0.134999999999991,-33.6132412051408,-8.93059989665501
0.140999999999963,-32.5677495402866,-8.57100995114761
0.146000000000015,-31.5109587012062,-8.23347144597667
0.149999999999977,-30.4653943061562,-7.9063719395553
0.154999999999973,-29.4318285267177,-7.58989092596681
0.161000000000001,-28.3937158770847,-7.29860145429202
0.165999999999997,-27.3289260917301,-7.0265120939343
0.170000000000016,-26.2537306508657,-6.7803262863044
0.175000000000011,-25.1954007803203,-6.55280413537221
0.180000000000007,-24.1837079649749,-6.34736197511968
0.183999999999969,-23.2343859839718,-6.15891028889154
0.187999999999988,-22.352798370996,-5.98163716223657
0.192999999999984,-21.5308274081524,-5.80581311240003
0.197000000000003,-20.7460234785233,-5.62868952259188
0.200999999999965,-19.9836594942636,-5.4495096741138
0.204999999999984,-19.2224473949841,-5.26870379691566
0.20999999999998,-18.4758569567231,-5.08660647174288
0.213999999999999,-17.7358325355107,-4.90706032373252
0.217999999999961,-17.0151363667522,-4.73439199257125
0.22399999999999,-16.3251737143552,-4.57589164997049
0.228000000000009,-15.6694162084661,-4.42317758347739
0.231999999999971,-15.0680642264338,-4.27323659547154
0.23599999999999,-14.5167588460488,-4.12873903894157
0.238999999999976,-13.9970374952699,-3.99314282693717
0.245000000000005,-13.5195320770685,-3.86256203811361
0.248999999999967,-13.0765122973684,-3.72702096682764
0.252999999999986,-12.6573646432359,-3.5920329746776
0.257000000000005,-12.259563766118,-3.46848095530658
0.262,-11.8595348794751,-3.35407151356602
0.267999999999972,-11.4532025094837,-3.24097315381669
0.272999999999968,-11.0359245486753,-3.1259104278837
0.276999999999987,-10.6175699449887,-3.0174951849045
0.281000000000006,-10.2066296860794,-2.91318935715444
0.286000000000001,-9.81456200448518,-2.80473961443182
0.290999999999997,-9.44299850346478,-2.67602193801795
0.295999999999992,-9.09453476926252,-2.54836255303526
0.300000000000011,-8.76787501392357,-2.42558991923027
0.303999999999974,-8.45749382908106,-2.31041749731128
0.310000000000002,-8.17555743567492,-2.19206031400877
0.313999999999965,-7.90500474645821,-2.08514550899067
0.317999999999984,-7.65498797434586,-2.01172892250882
0.324000000000012,-7.42685244487387,-1.96123776253886
0.326999999999998,-7.21677876306906,-1.93180766512186
0.331000000000017,-7.02280241143345,-1.92372414966209
0.336999999999989,-6.82453386027318,-1.93190338701464
0.339999999999975,-6.62078397429575,-1.94109739984371
