Time_s,Input_Flow_Smoothed,Output_Flow_Smoothed
0,-0.146602930092984,0.0100180953299804
0.00399999999999778,-0.178740484203387,-0.161264674297713
0.00999999999999801,-0.205541286782745,-0.309278269994949
0.0150000000000006,-0.258927505822103,-0.663308390761712
0.0210000000000008,-0.362255008879574,-1.1582139891597
0.0259999999999962,-0.55638095338432,-1.84130393714005
0.0319999999999965,-0.888880829758415,-2.62826206880154
0.036999999999999,-1.377941930398,-3.47978669963508
0.0419999999999945,-2.04561588374581,-4.32114236208726
0.046999999999997,-2.87587924986971,-5.05570027011202
0.0529999999999973,-3.83639978247818,-5.67862005209008
0.0589999999999975,-4.88772965436323,-6.16992303892157
0.0640000000000001,-6.00669910181299,-6.52689532211444
0.0700000000000003,-7.17440017059166,-6.75702896535266
0.0760000000000005,-8.40974830073877,-6.88752723775264
0.080999999999996,-9.74080888556245,-6.93653688110899
0.0859999999999985,-11.1860084539756,-6.89321031289451
0.090999999999994,-12.7451531784968,-6.93635969201995
0.0969999999999942,-14.3749242175704,-6.85777440760883
0.103999999999999,-16.0140674774175,-6.79045848141769
0.107999999999997,-17.5465099448201,-6.70736729698308
0.113,-18.8456145357478,-6.63879747250869
0.119,-19.8268368091925,-6.54909969159747
0.123999999999995,-20.4383938895986,-6.45494990747846
0.128999999999998,-20.7013027201874,-6.37039414261692
0.134999999999998,-20.6823738215556,-6.27192430148907
0.140000000000001,-20.4740397270357,-6.17956604224764
0.144999999999996,-20.15494037494,-6.09351271804729
0.150999999999996,-19.7932026971225,-6.00555437804693
0.156999999999996,-19.405445357323,-5.90818363897458
0.161999999999999,-19.0129332949349,-5.8070697734041
0.166999999999994,-18.617563809761,-5.69965128188441
0.171999999999997,-18.2180230032264,-5.58652090608113
0.177999999999997,-17.8112694606673,-5.47510583345618
0.183,-17.402336851677,-5.37135358437045
0.187999999999995,-16.9979246553837,-5.26374941732793
0.195,-16.6028902206133,-5.1734234809083
0.199999999999996,-16.2190804123298,-5.08399665389276
0.204999999999998,-15.8486554995699,-4.99519506617414
0.209999999999994,-15.4857632718242,-4.90805922389674
0.215999999999994,-15.1328948805507,-4.81296959485284
0.220999999999997,-14.7938702797272,-4.72047917641817
0.225999999999999,-14.4654006796994,-4.63462962103994
0.231999999999999,-14.1455414552256,-4.54832627085062
0.238,-13.8375692157593,-4.45452769745623
0.241999999999997,-13.5331676275035,-4.3549064606676
0.247999999999998,-13.2369189107059,-4.25325376485011
0.253999999999998,-12.9413900582298,-4.15128308157395
0.259,-12.6570580227582,-4.04018544111624
0.263999999999996,-12.3796762184188,-3.93169085739235
0.268999999999998,-12.1085323143999,-3.82680383217747
0.274999999999999,-11.8408032285454,-3.73883133803562
0.279999999999994,-11.574541372181,-3.66118276111111
0.285999999999994,-11.3096520538136,-3.58671033943281
0.290999999999997,-11.0443640126305,-3.5230728740733
0.295999999999999,-10.7859871053339,-3.46580473306768
0.300999999999995,-10.5303700383905,-3.41935607141551
0.306999999999995,-10.2849542258681,-3.37973526274558
0.311999999999998,-10.044038590801,-3.34858814286508
0.317999999999998,-9.79486396633887,-3.31121716792836
0.323,-9.55540439465477,-3.26873956821749
0.329000000000001,-9.32432448283561,-3.22004584953492
0.333999999999996,-9.10345556177023,-3.16652910504186
0.338999999999999,-8.89141918365097,-3.10575290936173
0.344999999999999,-8.69703846053806,-3.03580613835929
0.349999999999994,-8.52584978991492,-2.96751920711803
0.354999999999997,-8.37838852391143,-2.89805999727489
0.360999999999997,-8.2472361097962,-2.84070663012522
0.366999999999997,-8.12837949491444,-2.77933153906503
0.372,-8.01715603294902,-2.70819468120272
0.376999999999995,-7.89447781687687,-2.64316674244577
0.381999999999998,-7.77198451309424,-2.5866132397196
0.387999999999998,-7.65171601972217,-2.54714099827
0.393000000000001,-7.53809233613791,-2.52297844391029
0.397999999999996,-7.43829448678672,-2.51371042667031
0.404999999999994,-7.3304640991985,-2.50213111793781
0.409999999999997,-7.2164488243265,-2.4912633930068
0.413999999999994,-7.09423663496446,-2.47747713713022
0.419999999999995,-6.9541406623862,-2.4614330830709
0.425999999999995,-6.79621233726593,-2.43447569857393
0.430999999999997,-6.6313728090319,-2.38783450291099
0.436,-6.47049634535869,-2.32811569330377
0.440999999999995,-6.32210113703449,-2.25611044895179
0.446999999999996,-6.1975704686977,-2.17817063844332
0.451999999999998,-6.09121906885407,-2.0911948338137
0.457999999999998,-6.00959701053771,-1.99132264249351
0.463999999999999,-5.93974132916537,-1.8923851501483
0.468999999999994,-5.87063563517823,-1.80437118241735
0.472999999999999,-5.7880809595686,-1.73662642173999
0.478999999999999,-5.68605625601154,-1.68492645621276
0.483999999999995,-5.56041674310106,-1.64830205202953
0.489999999999995,-5.42358080341387,-1.61021143301826
0.495999999999995,-5.277496880478,-1.57900417627426
0.500999999999998,-5.13386856786799,-1.55124216729035
0.506,-4.99788004966763,-1.53489218056595
0.510999999999996,-4.87674460383096,-1.519153282485
0.516999999999996,-4.74586192875384,-1.50196575833806
0.521999999999998,-4.6253261978155,-1.48851577403615
0.526999999999994,-4.49644832360137,-1.47915864165092
0.532999999999994,-4.36397850658881,-1.46495894139994
0.537999999999997,-4.22278364807316,-1.43996774925288
0.542999999999999,-4.08166006704695,-1.4064335502622
0.547999999999995,-3.95368738519849,-1.38239721724167
0.553999999999995,-3.850360939918,-1.35480430927271
0.558,-3.76821323810844,-1.33313880038306
0.564,-3.71026405381574,-1.31436338032393
0.568999999999996,-3.6704512744073,-1.29839386892509
0.573999999999998,-3.64642965098532,-1.27549420810032
0.579999999999998,-3.62964651403917,-1.25163985291729
0.584999999999994,-3.62288860413018,-1.21927106546314
0.589999999999996,-3.61544883726255,-1.19041281474274
0.594999999999999,-3.624947234417,-1.16235606459852
0.599999999999994,-3.62262072733191,-1.13811780959319
0.604999999999997,-3.61524079531274,-1.13169769958311
0.610999999999997,-3.58810383763207,-1.14193114199337
0.616999999999997,-3.53001331459749,-1.15850755543732
0.622,-3.43697488662501,-1.18534332153464
0.626999999999995,-3.31754405195309,-1.2093893437755
0.632999999999996,-3.19092692539681,-1.2401625572416
0.637999999999998,-3.07614743010791,-1.24202133490278
0.643000000000001,-2.98426116023043,-1.21440258811071
0.647999999999996,-2.92092640276479,-1.16035469508567
0.652999999999999,-2.88755911641643,-1.0862635128996
0.658999999999999,-2.87480374757218,-1.01608858162604
0.664999999999999,-2.86908231234684,-0.959987750603109
0.669999999999995,-2.85700293035367,-0.916424738610923
0.673999999999999,-2.82269553311951,-0.898728098961595
0.678999999999995,-2.7677958022503,-0.885130303869608
0.683999999999997,-2.70432109181664,-0.858467412451278
0.689,-2.64199886550767,-0.836452297757182
0.695,-2.58659565093387,-0.796507792767668
0.699999999999996,-2.5358018384405,-0.729178284674156
0.705999999999996,-2.4825333132625,-0.649381212029697
0.710999999999999,-2.41210606578665,-0.560659223518007
0.715999999999994,-2.3227797331008,-0.486052906745146
0.720999999999997,-2.20733720418928,-0.420835963485902
0.725999999999999,-2.063586144046,-0.371939774621888
0.730999999999995,-1.89531370661744,-0.350386853735663
0.735999999999997,-1.70691332813591,-0.344325882418701
0.741,-1.5078917647518,-0.34754966073505
0.747,-1.31166906044675,-0.354854642088396
0.753,-1.12732114552483,-0.34820505401162
0.757999999999996,-0.952330979239592,-0.342013816119859
0.762999999999998,-0.811475925432138,-0.335395006188878
0.768000000000001,-0.689953598487385,-0.312448296164462
0.772999999999996,-0.605420864597599,-0.29655580145285
0.777999999999999,-0.555091987958503,-0.282925992844123
0.782999999999994,-0.533704431109995,-0.271935551941583
0.788999999999994,-0.536482714057925,-0.269636752424126
0.793999999999997,-0.55075047505271,-0.267978716976649
0.798999999999999,-0.563696379221119,-0.269505050013333
0.803999999999995,-0.565435243446932,-0.274059939522315
0.809999999999995,-0.549944694848866,-0.272400893586887
0.814999999999998,-0.521504103382966,-0.26820826703609
0.82,-0.480539216651199,-0.261142000139707
0.824999999999996,-0.435844526115298,-0.247543746183792
0.830999999999996,-0.385427143048052,-0.232369956607273
0.835999999999999,-0.342148164766443,-0.218214695354511
0.840999999999994,-0.301202568106687,-0.204895751294221
0.845999999999997,-0.295489519465097,-0.194884875705983
0.850999999999999,-0.303410124808917,-0.187320839567003
0.855999999999995,-0.333097421717357,-0.181948205246935
0.861999999999995,-0.376940246083773,-0.179125184060453
0.866999999999997,-0.42109931166912,-0.176902115902077
0.872999999999998,-0.456771169125196,-0.177036299012295
0.878,-0.475080421641917,-0.177125546346791
0.882999999999996,-0.475169198667278,-0.177344813364525
0.887999999999998,-0.457538545108659,-0.172241257113505
0.893000000000001,-0.429697909383492,-0.16342361965227
0.897999999999996,-0.402690244008135,-0.156855351491627
0.902999999999999,-0.381201682338539,-0.132718106791065
0.907999999999994,-0.368156285849703,-0.105148510525413
0.914999999999999,-0.351275034116841,-0.0646878463695225
0.919999999999995,-0.312085934060954,-0.0183257428992011
0.924999999999997,-0.242787385438945,0.0141386541233083
0.93,-0.149908236546395,0.0538378473515267
0.934999999999995,-0.0333800187153791,0.106295663519032
0.939999999999998,0.092800725129868,0.159361754336147
