Time_s,Input_Flow_Smoothed,Output_Flow_Smoothed
0,-0.0139218919005836,-0.180426094300519
0.00499999999999545,-0.0184181844408807,-0.447060223658263
0.00999999999999091,-0.0471037975901937,-0.974469082544042
0.0150000000000148,-0.141718587926077,-1.8385699445356
0.021000000000015,-0.339676393935799,-3.0455611052894
0.0260000000000105,-0.683697661335219,-4.59467905938355
0.0300000000000011,-1.20140304724979,-6.35450401305321
0.0349999999999966,-1.90173803796313,-8.17060025037911
0.039999999999992,-2.75365194381117,-9.87056270411348
0.0459999999999923,-3.72933589460731,-11.2575890663718
0.0500000000000114,-4.77261699113664,-12.249858159129
0.054000000000002,-5.83128402051122,-12.8573800726824
0.0579999999999927,-6.89615857081481,-13.1174098948572
0.0620000000000118,-7.96859059694307,-13.1301441953828
0.0660000000000025,-9.08378308475239,-13.0173043588219
0.0699999999999932,-10.305437815746,-12.7711075619866
0.0740000000000123,-11.681117402936,-12.5890978927997
0.078000000000003,-13.2925308746362,-12.3644555461658
0.0819999999999936,-15.1977649478198,-12.1238651533487
0.0869999999999891,-17.4156733494541,-11.913296215971
0.0910000000000082,-19.9174021618544,-11.6911482636048
0.0949999999999989,-22.6156090802576,-11.4658240749817
0.0989999999999895,-25.3765830452506,-11.2241182343677
0.103000000000009,-28.0159542272947,-10.9498893978998
0.106999999999999,-30.3320029244444,-10.6890093605056
0.11099999999999,-32.1423437585447,-10.4091607915403
0.114000000000004,-33.3205759389972,-10.1077836031058
0.117999999999995,-33.8278160687259,-9.79844103054171
0.122000000000014,-33.7402524892889,-9.47192159374272
0.126000000000005,-33.2055987465533,-9.12645475382336
0.132000000000005,-32.4006163860063,-8.78624166709257
0.135999999999996,-31.4896770151821,-8.45579714317523
0.141999999999996,-30.5612947161114,-8.13732645490799
0.146999999999991,-29.6506203551293,-7.84607058695593
0.152000000000015,-28.7645829406,-7.56880274525003
0.157000000000011,-27.8737498557872,-7.30158548326857
0.161000000000001,-26.9700752752919,-7.05388148484406
0.164999999999992,-26.0430070527921,-6.80924561497518
0.169000000000011,-25.113870015642,-6.58570222625311
0.173000000000002,-24.1933105207062,-6.36773551670492
0.176999999999992,-23.3000429769585,-6.16312540124101
0.181000000000012,-22.4457831461581,-5.96881550261065
0.186000000000007,-21.6254908902235,-5.78827525540815
0.189999999999998,-20.8263250920875,-5.61972636736744
0.193999999999988,-20.0284077705716,-5.45744540129489
0.199000000000012,-19.2407897654443,-5.30745483059645
0.204000000000008,-18.4556611240171,-5.15888042741109
0.209000000000003,-17.6822751250273,-5.01365993994912
0.213999999999999,-16.9354192724328,-4.87584035400638
0.217999999999989,-16.2393640139005,-4.73779418031164
0.223000000000013,-15.6103068865702,-4.60496472441266
0.227000000000004,-15.0551855771504,-4.46725649442151
0.230999999999995,-14.5778696470045,-4.33319705612211
0.235000000000014,-14.1578043214043,-4.20533778208932
0.239000000000004,-13.7771338630129,-4.08218545657569
0.242999999999995,-13.4078788651597,-3.96315353659406
0.247000000000014,-13.0278410427193,-3.84255667511046
0.25200000000001,-12.6363950371502,-3.72228901177759
0.25800000000001,-12.2315665281644,-3.59407608399019
0.262,-11.8194020328919,-3.45931704404051
0.265999999999991,-11.3971040244448,-3.31749448749757
0.27000000000001,-10.9781826652486,-3.17157562940833
0.274000000000001,-10.5823548583768,-3.03130284781951
0.277000000000015,-10.2038985260681,-2.89347013427772
0.283000000000015,-9.84232356895208,-2.75824785080852
0.287000000000006,-9.50001874792857,-2.63929771727937
0.292000000000002,-9.17069888043776,-2.52971942847626
0.296999999999997,-8.85645211496756,-2.42872356423635
0.301999999999992,-8.56711162282741,-2.33083965964125
0.306000000000012,-8.29645719664789,-2.24272525623625
0.310000000000002,-8.04407009682024,-2.16222264641947
0.313999999999993,-7.80932503069264,-2.09349706948594
0.319999999999993,-7.57752380563498,-2.0395530748088
0.324000000000012,-7.35215999584057,-2.01137180750498
0.326999999999998,-7.1430407170627,-1.98764678573913
0.331999999999994,-6.94743459876634,-1.98312054705454
0.336000000000013,-6.77568042835009,-1.97505136546185
0.342000000000013,-6.61581627932036,-1.95631921998695
0.346000000000004,-6.47830588296447,-1.90761930151249
0.350999999999999,-6.34839417464231,-1.82119264594535
0.35499999999999,-6.21546600787404,-1.68531456663043
0.359000000000009,-6.06386497122522,-1.51998193162471
0.363,-5.87857551456825,-1.34552701197844
