time_ms,p1,p2,f3,f4
7697.0,-226.0,106.0,0.033,6.96
7700.0,35.0,37.0,-0.017,6.48
7704.0,-14.0,-314.0,-0.042,6.48
7707.0,-251.0,-403.0,0.017,6.48
7711.0,-324.0,18.0,0.025,6.72
7714.0,-149.0,-75.0,0.033,6.72
7718.0,24.0,-202.0,0.008,6.96
7721.0,-163.0,-211.0,0.058,6.48
7726.0,118.0,58.0,0.042,6.48
7729.0,181.0,225.0,0.0,6.72
7733.0,-32.0,-206.0,0.0,6.48
7736.0,-289.0,-267.0,0.025,6.48
7740.0,-144.0,-334.0,0.075,6.48
7743.0,-85.0,63.0,0.067,6.48
7747.0,-402.0,198.0,0.025,6.72
7750.0,-19.0,-189.0,-0.017,7.21
7754.0,128.0,-236.0,0.017,6.96
7758.0,-75.0,75.0,0.067,6.48
7761.0,-8.0,116.0,0.017,6.48
7764.0,-205.0,-55.0,0.025,6.96
7769.0,-308.0,-338.0,-0.042,7.21
7773.0,97.0,-477.0,0.117,6.48
7776.0,-136.0,-394.0,0.05,6.48
7780.0,-243.0,327.0,0.042,6.96
7783.0,-466.0,74.0,-0.008,6.72
7787.0,-183.0,-285.0,0.05,6.72
7790.0,208.0,-646.0,0.0,6.48
7794.0,365.0,-273.0,-0.033,6.72
7797.0,118.0,-140.0,-0.017,6.72
7801.0,129.0,-137.0,0.042,6.96
7804.0,136.0,-538.0,0.017,6.72
7809.0,27.0,-639.0,0.075,6.48
7812.0,-84.0,-288.0,0.067,6.48
7816.0,85.0,-239.0,-0.025,7.21
7820.0,242.0,-374.0,0.075,6.48
7823.0,-137.0,-249.0,0.033,6.48
7827.0,-42.0,-256.0,0.05,6.48
7830.0,151.0,95.0,-0.025,6.48
7834.0,-328.0,168.0,-0.008,6.48
7837.0,-113.0,-393.0,-0.05,6.72
7841.0,-182.0,-84.0,0.008,6.48
7844.0,-167.0,203.0,0.058,6.48
7848.0,-188.0,138.0,0.05,6.72
7852.0,-29.0,-55.0,0.017,6.96
7856.0,-288.0,-684.0,0.033,6.48
7859.0,-453.0,-401.0,0.05,6.48
7863.0,-194.0,-18.0,0.042,7.21
7866.0,-193.0,-253.0,0.033,6.48
7870.0,-158.0,-318.0,0.075,6.48
7874.0,47.0,-135.0,0.033,6.48
7877.0,-112.0,-92.0,0.058,6.48
7881.0,-563.0,-69.0,0.017,6.72
7884.0,-474.0,-354.0,0.033,6.96
7888.0,-193.0,-387.0,0.058,6.96
7891.0,-20.0,-300.0,-0.017,6.72
7896.0,-237.0,-23.0,0.017,6.48
7899.0,62.0,266.0,0.017,6.48
7903.0,155.0,199.0,-0.008,6.96
7906.0,-176.0,-490.0,0.033,6.96
7910.0,109.0,-13.0,0.067,6.96
7913.0,-4.0,-48.0,-0.025,6.72
7917.0,229.0,-215.0,0.033,6.23
7920.0,70.0,-364.0,-0.017,6.96
7924.0,-263.0,-459.0,0.0,6.48
7927.0,-140.0,-220.0,-0.058,6.48
7931.0,-319.0,-57.0,-0.017,6.48
7936.0,-228.0,-234.0,0.0,6.96
7939.0,-157.0,-117.0,0.025,6.72
7943.0,-196.0,200.0,0.008,7.21
7946.0,-479.0,323.0,0.067,6.48
7950.0,-544.0,12.0,0.05,6.72
7953.0,-403.0,-225.0,0.075,6.96
7957.0,-328.0,26.0,0.017,6.48
7960.0,99.0,67.0,-0.008,6.48
7964.0,168.0,114.0,0.083,6.96
7967.0,215.0,-47.0,0.067,6.72
7971.0,-100.0,-302.0,0.067,6.48
7974.0,-361.0,-263.0,0.008,6.48
7979.0,-60.0,224.0,0.067,6.72
7982.0,201.0,-99.0,0.017,6.72
7986.0,-126.0,-408.0,0.042,6.48
7990.0,-273.0,-403.0,-0.05,6.48
7993.0,-250.0,-96.0,0.008,6.96
7997.0,-449.0,121.0,-0.092,6.96
8000.0,-272.0,90.0,0.042,6.48
8004.0,37.0,-215.0,0.067,6.48
8007.0,-120.0,-484.0,0.05,6.48
8011.0,-389.0,-327.0,0.067,6.96
8014.0,-38.0,-2.0,0.092,6.96
8018.0,-373.0,425.0,0.05,6.48
8022.0,-320.0,-10.0,0.0,6.96
8026.0,71.0,-219.0,-0.017,6.48
8029.0,-86.0,-402.0,0.067,6.72
8033.0,-313.0,-377.0,0.042,6.48
8036.0,-468.0,-448.0,0.033,6.48
8040.0,-137.0,-149.0,0.042,6.72
8043.0,-30.0,14.0,0.0,6.48
8047.0,-161.0,-39.0,0.033,6.96
8050.0,180.0,-148.0,0.05,6.96
8054.0,97.0,-265.0,0.083,6.48
8057.0,-108.0,40.0,0.1,6.48
8061.0,-311.0,131.0,0.075,6.96
8066.0,-170.0,106.0,0.025,6.72
8069.0,-515.0,33.0,0.0,6.48
8073.0,-350.0,-262.0,0.017,6.48
8076.0,-105.0,55.0,0.0,6.48
8080.0,-10.0,50.0,0.042,6.96
8083.0,-199.0,-173.0,0.017,6.48
8087.0,-96.0,-308.0,-0.008,6.48
8090.0,-65.0,-107.0,-0.033,6.48
8094.0,-162.0,160.0,0.017,7.45
8097.0,59.0,-107.0,0.05,6.72
8101.0,70.0,-160.0,0.033,6.48
8104.0,97.0,-309.0,-0.017,6.72
8109.0,4.0,-500.0,0.058,6.72
8112.0,-7.0,-103.0,-0.025,6.72
8116.0,-224.0,66.0,0.083,6.72
8119.0,-295.0,-71.0,0.0,6.72
8123.0,-16.0,-520.0,0.008,6.48
8126.0,111.0,-131.0,0.033,6.48
8130.0,-278.0,198.0,0.075,6.72
8133.0,-285.0,17.0,0.025,6.48
8137.0,-56.0,-320.0,-0.025,6.72
8140.0,123.0,-405.0,0.058,6.96
8144.0,98.0,54.0,0.025,6.48
8147.0,-335.0,159.0,0.083,6.48
8152.0,-332.0,-104.0,0.042,6.48
8155.0,-21.0,-309.0,0.067,6.72
8159.0,-60.0,-204.0,-0.008,6.72
8162.0,-237.0,307.0,0.017,6.48
8166.0,-248.0,238.0,-0.017,6.48
8169.0,41.0,-315.0,0.042,6.72
8173.0,-80.0,-354.0,0.0,6.48
8176.0,-185.0,-103.0,0.025,6.96
8180.0,74.0,146.0,0.033,6.23
8184.0,161.0,35.0,0.067,6.48
8187.0,-4.0,36.0,0.0,6.48
8190.0,113.0,-361.0,0.05,7.21
8195.0,250.0,146.0,0.033,6.48
8199.0,229.0,241.0,0.008,7.21
8202.0,-94.0,-4.0,0.033,6.48
8205.0,-243.0,-315.0,0.033,6.96
8209.0,-504.0,-10.0,0.033,7.21
8213.0,-295.0,211.0,0.067,6.48
8216.0,-322.0,72.0,0.033,6.72
8220.0,13.0,-493.0,0.008,6.48
8223.0,-288.0,-264.0,-0.008,6.96
8227.0,-447.0,-231.0,0.067,6.48
8230.0,-372.0,-272.0,0.008,6.72
8235.0,127.0,-163.0,0.042,6.72
8238.0,252.0,-4.0,0.017,7.21
8242.0,139.0,117.0,0.0,6.48
8245.0,-72.0,200.0,0.0,6.48
8249.0,-207.0,-125.0,0.025,6.48
8252.0,84.0,44.0,0.025,6.72
8256.0,-105.0,-9.0,-0.008,6.48
8259.0,-128.0,-40.0,0.008,6.48
8263.0,-39.0,237.0,-0.008,6.72
8266.0,252.0,268.0,0.017,6.48
8270.0,79.0,-181.0,0.0,6.48
8273.0,-232.0,-298.0,0.067,6.96
8278.0,-83.0,267.0,0.017,6.96
8281.0,-218.0,224.0,0.008,6.48
8285.0,-323.0,183.0,0.033,6.48
8288.0,-34.0,-220.0,0.033,6.96
8292.0,-127.0,-371.0,0.067,6.96
8295.0,-148.0,258.0,0.008,6.96
8299.0,-191.0,333.0,0.083,6.48
8303.0,-276.0,14.0,-0.008,6.48
8306.0,-149.0,-15.0,-0.05,6.96
8310.0,-42.0,-28.0,0.042,6.48
8313.0,141.0,161.0,0.042,7.21
8317.0,236.0,-78.0,0.042,6.96
8321.0,-169.0,-555.0,0.033,6.72
8325.0,-178.0,-636.0,0.017,6.72
8328.0,-97.0,-45.0,-0.025,6.48
8332.0,6.0,110.0,0.008,6.96
8335.0,-9.0,27.0,0.008,6.48
8339.0,-46.0,-92.0,0.042,6.96
8342.0,-219.0,173.0,0.033,6.48
8346.0,-338.0,320.0,0.075,6.48
8349.0,-43.0,173.0,0.017,6.48
8353.0,-132.0,-16.0,0.033,6.72
8356.0,-117.0,-171.0,0.058,6.72
8360.0,282.0,20.0,0.033,6.48
8364.0,-79.0,-261.0,0.058,6.48
8368.0,-104.0,-324.0,0.008,6.72
8371.0,-183.0,-387.0,0.025,6.96
8375.0,-128.0,-374.0,0.033,6.96
8378.0,-267.0,-169.0,0.033,6.48
8382.0,-14.0,-132.0,0.025,6.48
8385.0,155.0,-15.0,0.008,6.48
8389.0,30.0,-264.0,0.017,6.48
8393.0,-339.0,-129.0,0.017,7.21
8396.0,-436.0,-38.0,0.025,6.72
8400.0,-213.0,159.0,0.067,6.48
8403.0,-62.0,-174.0,0.025,6.48
8408.0,-221.0,-345.0,0.05,6.48
8411.0,-416.0,22.0,0.033,6.48
8415.0,-285.0,-1.0,-0.008,6.48
8418.0,-36.0,-338.0,0.025,6.48
8422.0,137.0,-567.0,0.075,6.48
8425.0,-168.0,-342.0,0.025,6.48
8429.0,-293.0,-27.0,0.083,6.72
8432.0,172.0,-8.0,-0.025,6.96
8436.0,363.0,-407.0,0.058,7.21
8439.0,-194.0,-108.0,0.025,6.48
8443.0,-133.0,29.0,0.0,6.96
8446.0,64.0,148.0,0.008,6.96
8451.0,97.0,147.0,0.025,6.72
8454.0,-248.0,4.0,0.033,6.48
8458.0,-171.0,-237.0,0.008,6.96
8461.0,42.0,304.0,-0.025,6.48
8465.0,125.0,247.0,-0.017,6.48
8469.0,-192.0,-154.0,0.033,6.96
8472.0,-501.0,-405.0,0.0,6.48
8476.0,-324.0,-252.0,0.025,6.48
8479.0,-137.0,301.0,0.017,6.48
8483.0,-204.0,-50.0,0.067,6.48
8486.0,-7.0,-339.0,0.067,7.21
8491.0,58.0,-384.0,0.033,6.48
8494.0,-125.0,-381.0,0.05,6.48
8498.0,-130.0,-96.0,0.017,6.48
8501.0,35.0,-83.0,0.033,6.48
8505.0,-130.0,-470.0,0.025,6.48
8508.0,-157.0,-193.0,0.058,6.48
8512.0,-330.0,-212.0,0.033,6.96
8515.0,-195.0,-139.0,0.083,6.48
8519.0,276.0,-134.0,0.0,6.48
8522.0,453.0,-441.0,0.008,6.72
8526.0,-24.0,-178.0,-0.008,6.48
8530.0,147.0,-53.0,-0.008,6.48
8534.0,-144.0,-76.0,0.033,6.72
8538.0,-123.0,-347.0,-0.017,6.48
8541.0,-86.0,-348.0,0.025,6.48
8545.0,-235.0,369.0,-0.025,6.48
8548.0,-26.0,136.0,0.008,6.48
8552.0,-69.0,-287.0,0.008,6.48
8555.0,128.0,72.0,-0.008,6.72
8559.0,119.0,-219.0,0.058,6.72
8562.0,-96.0,-308.0,0.017,6.48
8566.0,-169.0,-225.0,-0.017,6.48
8569.0,-214.0,-390.0,0.017,6.23
8573.0,-75.0,-113.0,0.0,6.48
8577.0,-264.0,40.0,0.025,6.72
8581.0,-219.0,-3.0,0.083,6.72
8584.0,-316.0,-240.0,0.033,6.72
8588.0,-285.0,-323.0,0.008,6.72
8592.0,-196.0,-492.0,0.05,6.48
8595.0,-103.0,-149.0,-0.017,6.48
8599.0,234.0,166.0,0.083,6.48
8602.0,-101.0,87.0,0.05,6.48
8606.0,-72.0,-72.0,0.0,6.72
8609.0,-25.0,227.0,0.017,6.72
8613.0,-168.0,154.0,-0.008,6.48
8616.0,123.0,51.0,-0.025,6.72
8621.0,80.0,-236.0,0.042,7.21
8624.0,-61.0,-25.0,-0.017,6.72
8628.0,-346.0,-12.0,0.042,6.48
8631.0,-173.0,-323.0,0.05,6.72
8635.0,-248.0,-818.0,0.042,6.96
8638.0,-105.0,-737.0,0.017,6.72
8642.0,332.0,-412.0,0.0,6.48
8645.0,-31.0,-69.0,0.042,6.96
8649.0,-236.0,282.0,0.042,6.96
8652.0,-309.0,-43.0,0.092,6.96
8656.0,-522.0,-250.0,0.042,6.72
8659.0,-299.0,17.0,0.067,6.48
8664.0,-120.0,168.0,0.058,6.48
8667.0,85.0,-219.0,0.008,6.48
8671.0,-202.0,-584.0,0.042,6.96
8675.0,-221.0,-185.0,0.058,6.96
8678.0,-276.0,190.0,0.05,6.48
8682.0,-157.0,313.0,0.058,6.48
8685.0,-4.0,-166.0,0.042,7.21
8689.0,287.0,-525.0,0.025,6.48
8692.0,-36.0,-408.0,0.058,6.96
8696.0,-229.0,-189.0,0.05,6.72
8699.0,-228.0,-512.0,0.008,6.96
8704.0,-175.0,-425.0,0.058,6.96
8707.0,-262.0,-238.0,0.017,6.72
8711.0,277.0,-239.0,0.0,6.72
8714.0,270.0,32.0,0.0,6.48
8718.0,-39.0,-313.0,0.042,6.48
8721.0,-94.0,-216.0,0.025,6.48
8725.0,-201.0,-259.0,0.05,6.72
8729.0,-392.0,66.0,0.067,6.72
8732.0,13.0,-215.0,0.025,6.96
8736.0,-82.0,-440.0,0.0,6.96
8739.0,-119.0,-153.0,0.067,6.96
8743.0,-48.0,-34.0,0.058,6.96
8747.0,309.0,291.0,0.025,6.72
8751.0,114.0,-82.0,0.033,6.48
8754.0,-55.0,-367.0,0.058,6.48
8758.0,278.0,-2.0,0.0,6.72
8761.0,149.0,-103.0,0.017,6.96
8765.0,106.0,-28.0,0.017,6.96
8768.0,-15.0,-481.0,0.025,6.48
8772.0,-86.0,-74.0,0.042,6.96
8775.0,-241.0,5.0,0.108,6.96
8779.0,-496.0,-196.0,0.025,6.48
8782.0,-79.0,-103.0,0.008,6.96
8786.0,-306.0,-416.0,0.008,6.23
8790.0,-229.0,-287.0,0.008,6.48
8794.0,-152.0,76.0,0.075,7.21
8797.0,-289.0,201.0,0.033,6.48
8801.0,-296.0,-344.0,0.0,6.48
8804.0,-27.0,-387.0,-0.008,6.72
8808.0,-360.0,-58.0,0.075,6.72
8811.0,-101.0,-117.0,0.05,7.21
8815.0,-250.0,52.0,0.042,6.48
8818.0,-289.0,-341.0,-0.042,6.48
8822.0,-80.0,-444.0,-0.008,6.48
8825.0,-85.0,121.0,0.025,6.48
8829.0,-126.0,390.0,0.05,6.48
8834.0,-355.0,-169.0,0.017,6.72
8837.0,-446.0,-132.0,0.017,6.48
8841.0,-373.0,-81.0,-0.017,6.96
8844.0,-358.0,-118.0,0.058,6.72
8848.0,-67.0,-145.0,0.017,6.48
8851.0,-24.0,-114.0,0.042,6.48
8855.0,-57.0,-341.0,0.042,6.48
8858.0,-292.0,-254.0,-0.017,6.72
8862.0,-347.0,133.0,-0.025,6.48
8865.0,-514.0,0.0,-0.042,6.48
8869.0,-363.0,-361.0,0.025,6.48
8872.0,64.0,-480.0,0.05,6.48
8877.0,169.0,-459.0,0.033,6.96
8881.0,-204.0,-82.0,-0.058,6.48
8884.0,-111.0,-113.0,0.025,6.72
8888.0,-182.0,-284.0,0.0,6.48
8891.0,-325.0,-7.0,0.092,6.48
8895.0,-380.0,294.0,0.092,6.96
8898.0,-233.0,297.0,0.058,6.48
8902.0,-14.0,226.0,0.0,6.96
8905.0,57.0,203.0,0.0,6.48
8909.0,-326.0,200.0,-0.008,6.48
8912.0,-511.0,27.0,0.0,6.72
8916.0,-282.0,-90.0,0.017,6.72
8920.0,-3.0,-153.0,0.033,7.21
8924.0,28.0,-378.0,0.05,6.48
8927.0,-311.0,-267.0,-0.025,6.48
8931.0,-238.0,372.0,0.025,6.48
8934.0,-435.0,-135.0,0.033,6.48
8938.0,-302.0,0.0,0.017,6.48
8941.0,37.0,179.0,0.033,6.48
8945.0,-100.0,266.0,-0.025,6.72
8948.0,-55.0,121.0,-0.017,6.96
8952.0,-404.0,-330.0,-0.008,6.48
8955.0,-349.0,-59.0,0.042,6.48
8960.0,-178.0,236.0,0.017,6.72
8963.0,-203.0,-43.0,0.058,6.96
8967.0,-240.0,-198.0,-0.017,6.48
8971.0,281.0,-143.0,-0.025,6.48
8974.0,390.0,-330.0,0.033,7.21
8978.0,107.0,-41.0,-0.042,6.48
8981.0,-276.0,134.0,0.033,6.96
8985.0,-441.0,-243.0,0.033,6.96
8988.0,-272.0,-466.0,0.033,6.48
8992.0,155.0,-107.0,0.067,6.48
8995.0,146.0,204.0,0.025,6.96
8999.0,35.0,159.0,0.075,6.48
9003.0,-154.0,-466.0,0.033,6.48
9007.0,-129.0,-417.0,0.042,6.48
9011.0,-30.0,6.0,0.017,6.48
9014.0,-219.0,313.0,0.008,6.48
9018.0,398.0,-78.0,0.042,6.48
9021.0,129.0,-135.0,0.042,6.48
9025.0,-44.0,-140.0,0.092,6.96
9028.0,-165.0,169.0,0.008,6.48
9032.0,-196.0,282.0,0.05,6.48
9035.0,-219.0,-261.0,0.017,6.72
9039.0,286.0,-416.0,0.042,6.72
9042.0,163.0,-7.0,0.017,6.72
9047.0,-430.0,40.0,0.042,6.72
9050.0,-307.0,-209.0,0.033,6.72
9054.0,-310.0,-442.0,-0.058,6.72
9057.0,-385.0,-351.0,-0.025,6.48
9061.0,-24.0,158.0,-0.033,6.23
9065.0,323.0,107.0,0.133,6.48
9068.0,370.0,-268.0,0.058,6.96
9072.0,-121.0,-243.0,0.033,6.48
9075.0,-346.0,-316.0,0.0,6.48
9079.0,-333.0,-237.0,0.083,6.96
9082.0,-226.0,-38.0,0.0,6.48
9086.0,43.0,-343.0,0.083,6.48
9090.0,-170.0,-450.0,0.1,6.48
9094.0,-211.0,-171.0,0.058,6.48
9097.0,16.0,-190.0,-0.017,6.48
9101.0,-27.0,-481.0,-0.067,6.96
9104.0,-152.0,-166.0,-0.058,6.48
9108.0,-131.0,-217.0,0.017,6.96
9111.0,-84.0,-138.0,0.042,6.48
9115.0,-193.0,-173.0,0.025,6.48
9119.0,-200.0,-192.0,0.0,6.48
9122.0,-27.0,-73.0,-0.017,6.48
9126.0,-264.0,-70.0,0.008,6.72
9129.0,-131.0,37.0,0.05,6.96
9134.0,418.0,-82.0,0.058,6.48
9137.0,-5.0,-289.0,0.05,6.48
9141.0,-34.0,-146.0,0.042,6.72
9144.0,-47.0,47.0,0.05,6.48
9148.0,-56.0,-330.0,-0.017,6.96
9151.0,-87.0,-573.0,0.083,6.72
9155.0,-4.0,-442.0,0.0,6.72
9158.0,-317.0,-121.0,0.017,6.48
9162.0,-452.0,-108.0,0.0,6.72
9165.0,-293.0,-55.0,0.008,6.48
9169.0,-94.0,-70.0,0.0,6.72
9172.0,-229.0,-51.0,0.017,6.48
9177.0,-368.0,46.0,-0.008,6.48
9180.0,-249.0,-3.0,0.017,6.48
9183.0,-90.0,-212.0,0.05,6.96
9187.0,-267.0,-363.0,0.042,6.72
9191.0,-302.0,-294.0,0.067,6.48
9194.0,-379.0,293.0,0.033,6.48
9198.0,-154.0,-104.0,0.008,6.48
9201.0,1.0,-103.0,-0.033,6.48
9205.0,148.0,-112.0,0.058,6.72
9208.0,-167.0,-359.0,0.083,6.72
9212.0,-126.0,-180.0,0.017,6.48
9216.0,-147.0,-113.0,0.017,6.48
9220.0,-8.0,-334.0,0.017,7.7
9223.0,283.0,-165.0,0.017,7.21
9227.0,-180.0,-196.0,0.067,6.72
9231.0,-335.0,-129.0,0.008,6.48
9234.0,-2.0,-238.0,0.017,6.96
9238.0,127.0,-293.0,0.025,6.72
9241.0,-158.0,-22.0,0.025,6.48
9245.0,-253.0,177.0,0.025,6.48
9248.0,-86.0,-2.0,0.017,6.48
9252.0,-229.0,-121.0,-0.05,6.72
9255.0,-308.0,-276.0,-0.05,6.96
9260.0,-359.0,-107.0,-0.033,6.48
9263.0,-60.0,-430.0,-0.017,6.48
9267.0,273.0,-557.0,0.117,6.96
9270.0,118.0,-486.0,0.083,6.96
9274.0,153.0,-381.0,0.0,6.48
9277.0,48.0,-16.0,0.033,7.21
9281.0,-277.0,183.0,0.05,6.96
9284.0,-82.0,-218.0,0.033,6.72
9288.0,-177.0,-327.0,0.05,6.72
9292.0,-578.0,-214.0,0.017,6.48
9295.0,-193.0,109.0,0.025,6.72
9299.0,296.0,-18.0,0.075,6.48
9303.0,361.0,-157.0,0.042,6.48
9307.0,24.0,-32.0,0.017,6.48
9310.0,-255.0,73.0,0.058,6.48
9314.0,-508.0,78.0,0.0,6.96
9317.0,-329.0,-179.0,0.008,6.96
9321.0,-194.0,-270.0,0.05,7.21
9324.0,-69.0,-437.0,0.042,6.72
9328.0,-222.0,-122.0,0.025,6.48
9331.0,-539.0,231.0,0.0,6.72
9335.0,-428.0,-356.0,0.017,6.48
9338.0,-237.0,-323.0,0.042,7.21
