time_ms,p1,p2,f3,f4
2949.0,25.0,59.0,0.008,6.72
2952.0,-44.0,-294.0,0.033,6.72
2956.0,-189.0,149.0,0.0,6.96
2959.0,-300.0,200.0,0.083,6.48
2963.0,-293.0,-7.0,0.083,6.72
2966.0,0.0,-78.0,-0.008,6.48
2970.0,-31.0,-303.0,-0.008,6.48
2973.0,-254.0,34.0,-0.033,6.72
2977.0,-129.0,379.0,0.008,6.48
2980.0,52.0,352.0,0.017,7.21
2984.0,151.0,93.0,0.033,6.48
2988.0,-20.0,104.0,0.008,6.48
2992.0,-31.0,225.0,0.0,6.96
2995.0,96.0,90.0,-0.017,6.48
2999.0,233.0,97.0,0.017,6.72
3002.0,152.0,-120.0,0.1,6.48
3006.0,161.0,-243.0,0.025,6.48
3009.0,-142.0,664.0,0.092,6.48
3013.0,-33.0,253.0,-0.025,6.48
3016.0,-118.0,192.0,0.042,6.96
3020.0,-431.0,195.0,0.075,6.96
3023.0,-178.0,52.0,0.092,6.48
3027.0,-213.0,589.0,0.1,6.96
3031.0,0.0,174.0,-0.042,6.48
3035.0,7.0,-83.0,-0.008,6.48
3038.0,-206.0,108.0,0.05,7.45
3042.0,-431.0,303.0,0.1,6.48
3045.0,-228.0,478.0,0.033,6.48
3049.0,39.0,401.0,0.0,6.48
3052.0,210.0,-70.0,0.008,6.48
3056.0,11.0,-287.0,-0.033,6.48
3059.0,-54.0,208.0,0.033,6.96
3063.0,165.0,35.0,0.008,6.96
3066.0,-218.0,-240.0,0.0,6.48
3070.0,-629.0,55.0,0.05,6.48
3074.0,-308.0,100.0,0.058,6.96
3078.0,-53.0,-63.0,-0.042,6.48
3081.0,0.0,-152.0,0.0,6.96
3085.0,-45.0,-133.0,0.025,6.48
3088.0,10.0,166.0,0.05,6.96
3092.0,-127.0,377.0,0.075,6.48
3095.0,-58.0,416.0,0.025,7.21
3099.0,111.0,65.0,0.017,6.48
3102.0,8.0,-126.0,0.017,6.96
3106.0,-37.0,153.0,0.0,6.48
3109.0,-154.0,274.0,0.133,6.96
3113.0,-199.0,189.0,0.017,6.72
3118.0,-152.0,170.0,0.017,6.96
3121.0,-33.0,-195.0,0.008,6.96
3125.0,-124.0,44.0,0.042,6.72
3128.0,81.0,609.0,0.008,6.48
3132.0,92.0,488.0,0.075,6.48
3135.0,-125.0,83.0,0.008,6.96
3139.0,-150.0,20.0,0.0,6.48
3142.0,-141.0,175.0,0.042,6.96
3146.0,70.0,438.0,0.042,6.48
3149.0,171.0,-81.0,0.067,6.72
3153.0,-44.0,20.0,-0.008,6.96
3156.0,-321.0,215.0,0.05,6.96
3161.0,-288.0,406.0,0.075,6.48
3164.0,-121.0,47.0,0.042,6.72
3168.0,342.0,-2.0,0.008,6.48
3171.0,269.0,91.0,0.017,6.48
3175.0,212.0,292.0,0.058,6.72
3178.0,-25.0,417.0,0.042,6.96
3182.0,-436.0,172.0,0.008,6.48
3185.0,-389.0,-215.0,-0.025,6.72
3189.0,-150.0,184.0,0.092,6.48
3192.0,-301.0,145.0,0.008,6.48
3196.0,56.0,124.0,0.033,6.72
3200.0,149.0,31.0,0.008,6.48
3204.0,-136.0,6.0,0.05,6.72
3207.0,-125.0,229.0,0.042,6.48
3211.0,-14.0,438.0,0.05,6.48
3214.0,3.0,87.0,-0.025,6.72
3218.0,86.0,0.0,0.0,6.48
3221.0,149.0,-25.0,0.05,6.48
3225.0,26.0,302.0,0.05,6.48
3228.0,-239.0,347.0,-0.008,6.48
3232.0,-218.0,90.0,0.033,6.72
3235.0,-209.0,89.0,0.075,6.48
3239.0,-214.0,236.0,0.025,6.96
3243.0,-115.0,159.0,0.083,6.48
3247.0,-160.0,140.0,-0.042,6.23
3250.0,-63.0,-269.0,-0.033,6.48
3254.0,158.0,-208.0,0.025,6.96
3258.0,185.0,327.0,0.075,6.48
3261.0,-220.0,482.0,0.033,6.48
3265.0,81.0,513.0,-0.05,6.48
3268.0,-54.0,158.0,0.017,6.72
3272.0,125.0,-165.0,0.033,6.96
3275.0,54.0,226.0,0.042,6.48
3279.0,23.0,73.0,0.05,6.48
3282.0,-96.0,-332.0,0.058,6.72
3287.0,3.0,-221.0,0.058,6.72
3290.0,18.0,158.0,-0.008,6.48
3294.0,-35.0,211.0,0.017,6.48
3297.0,68.0,308.0,0.025,6.48
3301.0,-299.0,-79.0,-0.025,6.48
3304.0,-186.0,292.0,0.075,6.72
3308.0,63.0,405.0,0.017,6.96
3311.0,116.0,76.0,0.042,6.48
3315.0,-11.0,-393.0,0.05,6.96
3318.0,78.0,-282.0,0.008,7.21
3322.0,171.0,-33.0,0.042,6.72
3325.0,380.0,452.0,0.083,6.48
3330.0,153.0,333.0,0.067,6.96
3333.0,-100.0,106.0,0.033,6.48
3337.0,-69.0,159.0,0.067,6.48
3340.0,-116.0,474.0,0.058,6.48
3344.0,83.0,413.0,0.042,6.48
3347.0,282.0,16.0,0.058,6.48
3351.0,259.0,-177.0,0.025,6.48
3355.0,120.0,-126.0,-0.042,6.72
3358.0,-107.0,291.0,-0.008,6.48
3362.0,110.0,12.0,0.025,6.96
3365.0,403.0,-107.0,0.067,6.23
3369.0,132.0,-200.0,0.025,6.48
3373.0,-177.0,25.0,-0.017,6.23
3377.0,-298.0,258.0,-0.058,6.96
3380.0,117.0,33.0,-0.067,6.48
3384.0,-30.0,-154.0,-0.017,6.96
3387.0,167.0,-221.0,0.008,6.48
3391.0,86.0,254.0,0.058,6.48
3394.0,75.0,179.0,0.05,6.72
3398.0,-52.0,-230.0,0.033,6.48
3401.0,-15.0,-327.0,0.092,6.72
3405.0,-466.0,116.0,0.058,6.72
3408.0,-213.0,441.0,0.042,6.48
3412.0,92.0,358.0,0.092,6.96
3417.0,-93.0,437.0,0.025,6.48
3420.0,-140.0,-100.0,0.025,6.48
3424.0,-37.0,121.0,0.025,6.72
3427.0,-34.0,538.0,0.083,6.48
3431.0,-229.0,253.0,0.033,6.48
3434.0,-88.0,-74.0,0.05,6.72
3438.0,-67.0,-441.0,0.008,6.96
3441.0,176.0,334.0,-0.025,6.48
3445.0,39.0,141.0,0.042,6.48
3448.0,-36.0,-120.0,0.0,6.48
3452.0,-365.0,-501.0,0.025,6.48
3456.0,-190.0,-338.0,0.017,6.96
3460.0,-185.0,105.0,0.017,6.48
3463.0,-222.0,236.0,0.075,6.48
3467.0,-207.0,-203.0,0.083,6.48
3470.0,-176.0,-54.0,0.017,6.96
3474.0,147.0,101.0,-0.008,6.23
3478.0,144.0,364.0,0.075,6.48
3481.0,51.0,-9.0,0.042,6.48
3484.0,370.0,-260.0,0.058,6.72
3488.0,419.0,455.0,0.05,6.48
3492.0,150.0,484.0,-0.025,6.48
3495.0,-63.0,287.0,0.05,6.48
3500.0,-40.0,-58.0,-0.025,6.48
3503.0,-143.0,-113.0,-0.008,6.96
3507.0,-344.0,150.0,-0.017,6.48
3510.0,-351.0,217.0,0.067,6.48
3514.0,12.0,-474.0,0.075,6.72
3517.0,197.0,-379.0,0.0,6.96
3521.0,220.0,150.0,0.025,6.48
3524.0,-299.0,229.0,0.05,6.72
3528.0,-494.0,266.0,-0.058,6.48
3531.0,-285.0,83.0,0.017,6.48
3535.0,-162.0,150.0,0.042,6.96
3539.0,-513.0,137.0,0.025,6.48
3543.0,-222.0,104.0,0.058,6.48
3547.0,-97.0,163.0,-0.025,6.48
3550.0,-74.0,240.0,0.033,6.48
3554.0,-65.0,35.0,-0.025,6.72
3557.0,88.0,-80.0,0.083,6.48
3561.0,-181.0,337.0,0.058,6.48
3564.0,58.0,222.0,0.067,6.72
3568.0,-167.0,-125.0,0.05,6.48
3571.0,-72.0,-26.0,-0.05,6.48
3575.0,-25.0,117.0,-0.008,6.48
3578.0,-30.0,74.0,0.017,6.48
3582.0,-5.0,65.0,-0.008,6.96
3586.0,78.0,-102.0,-0.008,6.48
3590.0,125.0,415.0,0.008,6.48
3593.0,-178.0,290.0,-0.008,6.48
3597.0,-309.0,-157.0,-0.017,6.48
3600.0,-154.0,-488.0,0.075,6.96
3604.0,11.0,-129.0,0.058,6.96
3607.0,158.0,516.0,0.058,6.48
3611.0,-59.0,337.0,0.092,6.96
3614.0,-100.0,24.0,0.017,6.48
3618.0,-5.0,-33.0,0.008,6.96
3621.0,-324.0,-36.0,0.008,6.48
3625.0,-231.0,131.0,0.017,6.48
3629.0,-88.0,232.0,0.05,6.72
3633.0,-201.0,69.0,0.075,6.72
3636.0,-124.0,12.0,0.017,6.48
3640.0,-157.0,257.0,0.017,6.48
3643.0,-60.0,192.0,0.083,6.72
3647.0,-89.0,187.0,0.042,6.72
3650.0,190.0,92.0,0.025,6.72
3654.0,267.0,-317.0,0.05,6.96
3657.0,170.0,20.0,-0.008,6.72
3661.0,127.0,1.0,0.025,6.48
3664.0,272.0,118.0,0.075,6.48
3668.0,323.0,-167.0,0.033,6.96
3673.0,-124.0,-192.0,0.008,6.72
3676.0,-327.0,-55.0,-0.008,6.48
3680.0,-98.0,10.0,0.108,6.48
3683.0,-59.0,-165.0,-0.025,6.48
3687.0,126.0,-176.0,0.083,6.48
3690.0,-395.0,49.0,0.075,6.48
3694.0,-250.0,478.0,0.067,6.48
3697.0,27.0,319.0,0.083,6.72
3701.0,258.0,-166.0,0.058,6.48
3704.0,123.0,17.0,0.025,6.96
3708.0,172.0,-4.0,0.025,6.96
3712.0,87.0,39.0,0.075,6.48
3716.0,26.0,-184.0,-0.008,6.72
3719.0,-321.0,-141.0,-0.008,6.48
3723.0,-220.0,170.0,-0.025,6.48
3726.0,-11.0,457.0,0.025,6.48
3730.0,290.0,168.0,-0.017,6.48
3733.0,481.0,21.0,0.042,6.48
3737.0,18.0,-402.0,-0.025,6.48
3740.0,123.0,159.0,0.05,6.96
3744.0,-126.0,454.0,0.075,6.72
3748.0,-257.0,267.0,0.067,6.48
3751.0,-146.0,-224.0,0.075,6.48
3756.0,-125.0,167.0,0.017,6.48
3759.0,-208.0,450.0,-0.017,6.48
3763.0,57.0,83.0,-0.042,7.21
3766.0,88.0,-298.0,-0.033,6.48
3770.0,281.0,-307.0,-0.025,6.48
3773.0,-116.0,-362.0,0.042,6.48
3777.0,-253.0,297.0,0.017,6.48
3780.0,48.0,-46.0,0.025,6.72
3784.0,207.0,257.0,0.067,6.48
3787.0,-30.0,138.0,0.025,6.72
3791.0,-115.0,245.0,0.058,6.48
3794.0,-120.0,166.0,-0.017,6.48
3799.0,-1.0,85.0,-0.008,6.72
3802.0,-72.0,14.0,0.042,6.48
3806.0,179.0,17.0,0.025,6.96
3809.0,178.0,206.0,0.008,6.72
3813.0,125.0,261.0,0.008,6.48
3816.0,96.0,108.0,0.017,6.48
3820.0,119.0,-113.0,0.0,6.48
3823.0,-74.0,78.0,0.058,6.48
3827.0,-103.0,113.0,0.042,6.96
3831.0,396.0,50.0,0.033,6.96
3834.0,353.0,-71.0,0.058,6.48
3838.0,188.0,-208.0,0.025,6.48
3842.0,-327.0,3.0,0.042,6.48
3846.0,-394.0,228.0,0.017,6.72
3849.0,25.0,-317.0,-0.017,6.48
3853.0,280.0,-6.0,-0.058,6.72
3856.0,259.0,329.0,0.025,6.48
3860.0,100.0,94.0,0.008,6.48
3863.0,57.0,-127.0,0.042,6.48
3867.0,252.0,-196.0,0.05,6.23
3870.0,213.0,-305.0,0.0,6.48
3874.0,62.0,326.0,-0.025,6.48
3877.0,319.0,257.0,0.075,6.96
3881.0,324.0,-158.0,0.042,7.21
3885.0,11.0,-449.0,0.067,6.96
3889.0,-348.0,12.0,0.017,6.96
3892.0,-277.0,395.0,0.042,6.48
3896.0,-324.0,298.0,-0.017,6.48
3899.0,-69.0,107.0,-0.025,6.96
3903.0,194.0,-298.0,0.008,6.48
3907.0,115.0,-219.0,0.067,6.23
3910.0,-110.0,-2.0,0.067,6.48
3914.0,-147.0,237.0,0.067,6.48
3917.0,-62.0,104.0,0.017,6.48
3921.0,-173.0,-173.0,0.017,6.48
3924.0,422.0,-154.0,0.075,6.48
3929.0,463.0,-53.0,0.058,6.48
3932.0,60.0,82.0,-0.008,6.96
3936.0,-207.0,101.0,-0.008,6.48
3939.0,-350.0,188.0,0.008,6.72
3943.0,37.0,165.0,0.033,6.48
3946.0,-378.0,134.0,0.008,6.48
3950.0,-277.0,-127.0,0.05,6.48
3953.0,-70.0,-230.0,0.067,6.48
3957.0,3.0,79.0,0.058,6.72
3960.0,-190.0,210.0,-0.05,6.48
3964.0,-623.0,-17.0,0.05,6.48
3968.0,-536.0,192.0,0.008,6.48
3972.0,-69.0,289.0,0.108,6.48
3975.0,-20.0,398.0,0.067,6.48
3979.0,-119.0,617.0,-0.017,6.48
3983.0,90.0,82.0,-0.033,6.72
3986.0,-91.0,-247.0,-0.058,6.23
3990.0,-276.0,212.0,0.025,6.48
3993.0,19.0,513.0,0.008,6.48
3997.0,-46.0,194.0,0.058,6.48
4000.0,23.0,-171.0,-0.017,6.48
4004.0,142.0,-196.0,0.067,6.72
4007.0,233.0,181.0,-0.017,6.48
4012.0,-96.0,644.0,0.083,6.48
4015.0,-97.0,-159.0,0.075,6.48
4019.0,-90.0,-202.0,0.033,6.96
4022.0,139.0,205.0,0.042,6.48
4026.0,62.0,436.0,0.025,6.48
4029.0,-119.0,365.0,0.042,6.96
4033.0,-266.0,30.0,0.017,6.48
4036.0,77.0,9.0,0.075,6.48
4040.0,102.0,-56.0,0.058,6.72
4043.0,179.0,127.0,0.108,6.96
4047.0,92.0,274.0,0.058,6.48
4050.0,-25.0,47.0,0.008,6.48
4055.0,-202.0,96.0,0.033,6.48
4058.0,-401.0,301.0,0.033,6.48
4062.0,-142.0,430.0,0.042,6.48
4065.0,-205.0,163.0,-0.008,6.72
4069.0,96.0,190.0,0.017,6.48
4073.0,113.0,291.0,-0.025,6.48
4076.0,-2.0,780.0,-0.075,6.96
4080.0,-19.0,471.0,0.0,6.48
4083.0,-80.0,152.0,0.025,6.72
4087.0,-59.0,283.0,0.067,6.72
4090.0,36.0,406.0,0.017,6.72
4094.0,-125.0,495.0,-0.025,6.48
4098.0,174.0,222.0,0.025,6.48
4102.0,201.0,117.0,0.1,6.96
4105.0,-120.0,154.0,0.067,6.96
4109.0,-101.0,157.0,0.042,6.48
4112.0,-144.0,66.0,0.05,6.48
4116.0,75.0,-299.0,0.042,6.48
4119.0,-36.0,-428.0,0.008,6.48
4123.0,221.0,-65.0,0.042,6.96
4126.0,284.0,276.0,0.067,6.96
4130.0,-91.0,99.0,-0.025,6.48
4133.0,-142.0,-230.0,0.033,6.48
4137.0,-99.0,207.0,0.05,6.23
4141.0,-48.0,240.0,0.025,6.48
4145.0,161.0,589.0,-0.042,6.48
4148.0,240.0,416.0,-0.033,6.23
4152.0,47.0,-203.0,0.0,6.48
4155.0,106.0,6.0,-0.033,6.48
4159.0,125.0,183.0,-0.008,6.96
4162.0,172.0,248.0,-0.008,6.72
4166.0,-71.0,21.0,0.0,6.72
4169.0,-144.0,-100.0,0.075,6.48
4173.0,395.0,179.0,0.042,6.72
4177.0,298.0,388.0,0.067,6.48
4180.0,-91.0,425.0,0.067,6.48
4185.0,-158.0,46.0,0.083,6.48
4188.0,-43.0,75.0,0.05,6.96
4192.0,-328.0,426.0,0.067,6.48
4195.0,-119.0,285.0,-0.008,6.48
4199.0,218.0,70.0,-0.008,6.48
4202.0,235.0,-77.0,-0.025,6.48
4206.0,106.0,104.0,0.083,6.96
4209.0,-93.0,293.0,0.017,6.96
4213.0,84.0,56.0,0.042,6.48
4216.0,-113.0,-15.0,0.042,6.96
4220.0,78.0,216.0,0.058,6.96
4224.0,83.0,359.0,0.017,6.48
4228.0,-190.0,300.0,0.042,6.48
4231.0,-373.0,293.0,0.05,6.48
4235.0,-128.0,156.0,0.075,6.96
4238.0,-15.0,511.0,0.008,6.72
4242.0,-26.0,630.0,0.017,7.21
4245.0,109.0,135.0,0.092,6.48
4249.0,328.0,-164.0,0.058,6.48
4253.0,73.0,-215.0,0.033,6.96
4256.0,-126.0,352.0,0.042,6.72
4260.0,-97.0,249.0,0.05,6.48
4263.0,-168.0,82.0,0.075,6.48
4268.0,-95.0,-195.0,0.075,6.72
4271.0,166.0,-150.0,0.025,6.72
4275.0,219.0,391.0,0.058,6.48
4278.0,-132.0,244.0,0.0,6.48
4282.0,-279.0,-139.0,0.008,6.48
4285.0,-356.0,-76.0,0.025,6.48
4289.0,-27.0,403.0,0.0,6.48
4292.0,54.0,540.0,-0.1,6.72
4296.0,-51.0,479.0,0.017,6.23
4299.0,-30.0,36.0,0.008,6.48
4303.0,-463.0,-131.0,0.0,6.48
4306.0,-400.0,12.0,0.033,6.72
4311.0,-481.0,175.0,0.05,6.96
4314.0,-246.0,-34.0,0.1,6.96
4318.0,3.0,-25.0,0.058,6.48
4321.0,-212.0,-208.0,0.067,6.48
4325.0,-249.0,119.0,0.125,6.48
4328.0,-336.0,-98.0,0.075,6.96
4332.0,-151.0,-77.0,0.033,6.96
4335.0,-86.0,-92.0,-0.033,6.48
4339.0,1.0,29.0,0.042,6.48
4342.0,144.0,46.0,0.033,6.48
4346.0,237.0,-127.0,0.033,6.72
4349.0,122.0,-284.0,0.042,6.72
4354.0,217.0,-241.0,-0.008,6.48
4357.0,148.0,130.0,0.0,6.72
4361.0,-29.0,225.0,0.017,6.96
4364.0,-126.0,-38.0,0.033,6.48
4368.0,21.0,-501.0,0.017,6.48
4371.0,-34.0,-340.0,0.025,6.48
4375.0,-231.0,183.0,0.025,6.48
4379.0,34.0,240.0,0.017,6.48
4382.0,-125.0,135.0,-0.033,6.48
4386.0,66.0,-306.0,-0.008,6.48
4389.0,325.0,53.0,0.008,6.96
4393.0,-106.0,290.0,0.042,6.48
4397.0,-263.0,-41.0,0.067,6.48
4401.0,-88.0,-102.0,0.042,6.48
4404.0,-31.0,-185.0,0.083,6.48
4408.0,82.0,76.0,0.05,6.48
4411.0,39.0,47.0,0.058,6.48
4415.0,180.0,2.0,0.05,6.48
4418.0,65.0,-153.0,0.067,6.96
4422.0,-172.0,-14.0,0.008,6.48
4425.0,-7.0,341.0,-0.025,6.48
4429.0,-24.0,24.0,0.033,6.48
4432.0,-83.0,-225.0,0.05,6.72
4435.0,18.0,-372.0,0.0,6.48
4440.0,103.0,-49.0,0.042,6.48
4443.0,96.0,-174.0,0.058,6.48
4447.0,17.0,69.0,0.042,6.72
4450.0,136.0,-36.0,0.033,6.48
4454.0,91.0,139.0,-0.033,6.96
4457.0,-66.0,120.0,0.017,6.96
4461.0,45.0,183.0,0.017,6.48
4464.0,74.0,88.0,0.0,6.48
4468.0,175.0,-15.0,-0.042,6.96
4471.0,-50.0,16.0,0.075,6.48
4475.0,-107.0,199.0,0.0,6.48
4478.0,-140.0,-134.0,0.017,6.48
4483.0,-133.0,-219.0,0.042,6.72
4487.0,88.0,-392.0,0.025,6.48
4490.0,-55.0,-21.0,0.017,6.72
4493.0,-286.0,376.0,0.067,6.96
4497.0,-375.0,237.0,0.075,6.72
4501.0,-370.0,-326.0,0.042,6.48
4504.0,-425.0,135.0,0.05,6.72
4508.0,-66.0,212.0,0.033,6.48
4511.0,-259.0,19.0,0.033,6.96
4515.0,-172.0,-60.0,-0.008,6.48
4518.0,-235.0,109.0,0.025,6.48
4523.0,-242.0,478.0,0.025,6.72
4526.0,-71.0,293.0,0.025,6.72
4530.0,110.0,38.0,0.058,6.48
4533.0,187.0,-93.0,-0.008,6.48
4537.0,-54.0,42.0,-0.017,6.72
4540.0,-313.0,95.0,-0.042,6.23
4544.0,-350.0,368.0,0.008,6.48
4547.0,-141.0,145.0,-0.008,6.48
4551.0,-176.0,20.0,0.008,6.48
4554.0,39.0,-49.0,-0.008,6.72
4558.0,-42.0,164.0,0.05,6.72
4561.0,-151.0,449.0,0.067,6.48
4566.0,206.0,-108.0,0.05,6.48
4570.0,-209.0,-261.0,-0.017,6.48
4573.0,136.0,238.0,0.042,6.48
4577.0,107.0,425.0,0.05,6.48
4580.0,198.0,314.0,-0.008,6.48
4584.0,193.0,17.0,0.017,6.96
4587.0,54.0,-8.0,0.033,6.48
4591.0,-91.0,149.0,0.017,6.48
4594.0,54.0,-26.0,0.008,6.72
4598.0,-187.0,179.0,0.033,6.48
4601.0,-184.0,-76.0,0.017,6.48
4605.0,25.0,201.0,0.033,6.48
4609.0,14.0,348.0,-0.025,6.96
4613.0,179.0,223.0,0.008,6.48
4616.0,-202.0,-182.0,0.067,6.96
4620.0,-65.0,-167.0,0.042,6.48
4623.0,162.0,256.0,0.067,7.21
4627.0,231.0,487.0,0.108,6.48
4630.0,96.0,88.0,0.017,6.48
4634.0,137.0,-75.0,0.0,6.96
4637.0,70.0,252.0,0.042,6.48
4641.0,-25.0,235.0,0.05,6.48
4644.0,-70.0,176.0,0.025,6.48
4648.0,91.0,257.0,0.083,6.72
4652.0,-142.0,210.0,0.033,6.48
4656.0,-89.0,73.0,-0.017,6.96
4659.0,126.0,152.0,0.058,6.96
4663.0,133.0,265.0,0.092,6.72
4666.0,2.0,486.0,0.05,6.72
4670.0,239.0,93.0,0.075,6.96
4673.0,-108.0,232.0,-0.042,6.48
4677.0,-129.0,387.0,0.008,6.48
4680.0,82.0,0.0,0.008,6.48
4684.0,-193.0,-41.0,0.0,6.72
4687.0,-366.0,-200.0,0.017,6.23
4691.0,125.0,-177.0,0.025,6.48
4695.0,-124.0,204.0,0.05,6.48
4699.0,271.0,-75.0,0.033,6.72
4702.0,220.0,28.0,0.0,6.48
4706.0,-75.0,251.0,-0.008,6.48
4709.0,52.0,294.0,0.117,6.48
4713.0,41.0,161.0,0.1,6.48
4716.0,-26.0,78.0,0.033,6.48
4720.0,-229.0,513.0,-0.008,6.48
4723.0,-156.0,318.0,-0.008,6.48
4727.0,315.0,353.0,0.067,6.48
4731.0,94.0,318.0,0.042,6.48
4734.0,-129.0,175.0,0.058,6.48
4739.0,-264.0,224.0,0.075,6.48
4742.0,-235.0,267.0,-0.017,6.96
4746.0,-40.0,64.0,0.058,6.48
4749.0,421.0,-5.0,0.017,6.48
4753.0,422.0,-216.0,0.1,6.48
4756.0,-11.0,-271.0,0.083,6.72
4760.0,-278.0,170.0,0.083,6.72
4763.0,-317.0,-123.0,0.05,6.48
4767.0,-176.0,-208.0,0.042,6.96
4770.0,65.0,-79.0,-0.033,6.48
4774.0,-4.0,312.0,0.058,6.48
4777.0,69.0,415.0,0.025,6.48
4782.0,140.0,298.0,0.025,6.48
4785.0,519.0,157.0,0.025,6.96
4789.0,204.0,252.0,0.05,6.48
4793.0,-169.0,457.0,0.008,6.48
4796.0,-18.0,196.0,0.05,6.48
4800.0,33.0,-33.0,0.008,6.96
4803.0,194.0,-154.0,0.05,6.48
4807.0,23.0,-89.0,0.017,6.96
4810.0,282.0,122.0,0.042,6.48
4814.0,245.0,-189.0,0.017,6.72
4817.0,136.0,-8.0,0.008,6.48
4822.0,-115.0,-1.0,0.025,6.72
4825.0,12.0,246.0,0.0,6.72
4829.0,57.0,413.0,0.05,6.72
4832.0,8.0,228.0,0.05,6.48
4835.0,-339.0,1.0,0.033,6.48
4839.0,-562.0,6.0,0.017,6.72
4842.0,-411.0,419.0,-0.008,6.48
4846.0,-162.0,184.0,0.0,6.48
4850.0,47.0,-137.0,0.008,6.48
4853.0,172.0,-254.0,0.025,6.48
4857.0,-83.0,5.0,0.008,7.21
4860.0,30.0,398.0,-0.042,6.48
4864.0,145.0,-295.0,0.0,6.48
4868.0,230.0,-340.0,0.033,6.48
4872.0,147.0,9.0,0.058,6.72
4875.0,-244.0,234.0,0.017,6.48
4879.0,-85.0,225.0,0.075,6.72
4882.0,46.0,336.0,0.025,6.48
4886.0,-141.0,171.0,0.075,6.72
4889.0,-240.0,582.0,0.008,6.23
4893.0,-323.0,409.0,0.042,6.96
4896.0,-260.0,104.0,0.025,6.72
4900.0,69.0,-97.0,0.058,6.96
4903.0,120.0,-202.0,0.083,6.48
4908.0,11.0,131.0,0.083,6.72
4911.0,-28.0,356.0,0.017,6.48
4915.0,-193.0,351.0,0.008,7.21
4918.0,-150.0,44.0,-0.008,6.48
4922.0,-155.0,251.0,0.042,6.72
4925.0,-84.0,270.0,0.042,6.96
4929.0,11.0,105.0,0.042,6.48
4932.0,74.0,8.0,0.0,6.48
4936.0,-61.0,-181.0,0.05,6.48
4939.0,-184.0,372.0,0.058,6.48
4943.0,-317.0,505.0,0.017,6.48
4946.0,26.0,64.0,0.025,6.48
4951.0,99.0,-79.0,0.042,6.96
4954.0,110.0,178.0,0.05,7.21
4958.0,161.0,113.0,0.058,6.96
4961.0,-164.0,180.0,0.033,6.48
4965.0,-97.0,-81.0,0.05,6.72
4968.0,44.0,34.0,0.075,6.48
4972.0,311.0,31.0,0.017,6.48
4975.0,506.0,344.0,0.1,6.96
4979.0,-31.0,585.0,0.042,6.48
4983.0,-200.0,-226.0,0.058,6.72
4986.0,-85.0,-123.0,0.0,6.72
4990.0,-70.0,412.0,0.033,6.96
4994.0,-271.0,319.0,-0.008,6.72
4998.0,-170.0,72.0,0.05,6.48
5001.0,125.0,-71.0,-0.042,6.48
5005.0,-216.0,-348.0,0.058,6.96
5008.0,-305.0,183.0,0.067,6.48
5012.0,-168.0,-76.0,-0.008,6.48
5015.0,-287.0,-441.0,0.058,6.48
5019.0,106.0,-226.0,0.025,6.96
5022.0,105.0,109.0,0.05,6.72
5026.0,218.0,242.0,0.042,6.48
5029.0,47.0,-59.0,0.0,6.72
5033.0,52.0,-142.0,0.017,6.48
5037.0,-259.0,159.0,0.067,6.48
5041.0,74.0,336.0,0.05,6.72
