time_ms,p1,p2,f3,f4
59655.0,-47.0,4463.0,-0.017,6.23
59660.0,51.0,3699.0,0.042,6.23
59665.0,418.0,3736.0,0.042,6.72
59670.0,-70.0,4385.0,0.092,6.23
59675.0,-171.0,4119.0,0.033,6.96
59679.0,-128.0,4128.0,0.108,7.21
59685.0,40.0,4314.0,-0.017,6.96
59689.0,7.0,4157.0,0.017,6.23
59695.0,-79.0,4120.0,0.0,6.23
59699.0,-190.0,3997.0,0.033,6.96
59704.0,-398.0,4500.0,-0.05,6.96
59709.0,-27.0,4510.0,0.067,6.23
59714.0,14.0,4347.0,0.175,6.23
59719.0,366.0,4369.0,0.025,6.48
59724.0,25.0,4270.0,0.117,6.48
59729.0,135.0,4287.0,0.0,6.23
59735.0,314.0,4121.0,0.067,6.23
59740.0,-113.0,4350.0,0.017,6.96
59745.0,-293.0,4320.0,0.058,6.48
59750.0,-20.0,4127.0,-0.008,6.48
59754.0,-144.0,4080.0,0.05,6.48
59760.0,-122.0,4274.0,0.092,6.23
59764.0,191.0,4315.0,-0.008,6.96
59769.0,85.0,3896.0,-0.025,6.48
59774.0,-224.0,4049.0,0.158,6.48
59780.0,-38.0,4194.0,0.042,6.96
59785.0,158.0,3958.0,-0.1,6.48
59790.0,109.0,4173.0,0.025,6.48
59795.0,123.0,3992.0,0.117,6.72
59800.0,-116.0,4029.0,-0.008,6.48
59805.0,-70.0,4158.0,0.058,6.48
59810.0,-192.0,4140.0,-0.033,6.23
59815.0,-39.0,4209.0,0.05,6.48
59820.0,41.0,4004.0,-0.017,6.48
59825.0,62.0,3941.0,0.058,5.74
59830.0,156.0,4076.0,0.017,6.23
59835.0,432.0,4226.0,-0.025,6.96
59840.0,-91.0,3933.0,0.0,6.23
59845.0,131.0,4183.0,0.083,6.48
59851.0,-357.0,4287.0,0.083,6.23
59855.0,-288.0,4296.0,0.117,6.48
59860.0,-46.0,4261.0,0.067,6.72
59866.0,49.0,4228.0,-0.025,6.23
59871.0,119.0,4387.0,-0.008,6.23
59876.0,201.0,4409.0,0.092,7.21
59881.0,-96.0,4426.0,0.0,6.48
59886.0,72.0,4441.0,0.05,6.72
59890.0,-47.0,4194.0,0.05,6.48
59895.0,-99.0,4125.0,0.075,6.23
59901.0,-31.0,4429.0,-0.017,6.48
59906.0,-164.0,4480.0,0.092,6.96
59911.0,-228.0,3888.0,-0.042,6.72
59917.0,270.0,4578.0,0.092,6.72
59921.0,105.0,4333.0,-0.017,6.48
59927.0,-57.0,4185.0,0.017,6.23
59932.0,-77.0,4359.0,-0.017,6.72
59937.0,200.0,3974.0,0.075,6.48
59942.0,102.0,4179.0,0.008,6.23
59948.0,-8.0,4149.0,0.017,6.23
59953.0,-87.0,4124.0,0.092,6.48
59958.0,-163.0,4066.0,0.05,6.96
59964.0,-189.0,3922.0,0.058,6.48
59968.0,-344.0,3973.0,0.058,6.96
59974.0,42.0,3817.0,-0.05,6.23
59979.0,-232.0,4139.0,0.017,6.48
59984.0,-237.0,3842.0,-0.008,6.23
59990.0,23.0,3804.0,-0.042,6.72
59996.0,439.0,4168.0,0.033,6.48
60000.0,-302.0,4229.0,-0.058,6.96
60005.0,-382.0,4100.0,0.067,6.72
60011.0,-434.0,4080.0,0.042,6.23
60015.0,-229.0,3901.0,-0.008,6.48
60021.0,-383.0,4011.0,0.075,6.23
60026.0,229.0,3909.0,0.092,6.48
60032.0,358.0,3918.0,0.067,6.96
60037.0,-108.0,4384.0,-0.008,6.48
60042.0,324.0,4020.0,0.008,6.48
60047.0,439.0,4217.0,0.083,6.23
60052.0,-39.0,4462.0,0.042,6.48
60057.0,-235.0,3976.0,0.042,6.48
60062.0,176.0,4107.0,-0.125,6.48
60067.0,260.0,3921.0,0.058,6.23
60073.0,64.0,4233.0,0.05,6.23
60078.0,189.0,3940.0,0.1,6.23
60084.0,163.0,4158.0,0.042,6.96
60089.0,-85.0,4320.0,-0.025,6.72
60094.0,-178.0,3997.0,0.108,6.23
60099.0,-416.0,4169.0,0.058,7.7
60105.0,-36.0,4221.0,0.025,6.23
60109.0,-27.0,4264.0,0.008,6.23
60114.0,13.0,4095.0,0.008,7.21
60121.0,-239.0,4135.0,0.058,6.48
60125.0,-266.0,4054.0,0.05,6.96
60131.0,102.0,4264.0,0.042,6.23
60136.0,104.0,4094.0,0.075,6.48
60141.0,-185.0,4051.0,0.075,6.23
60146.0,445.0,4333.0,-0.05,6.23
60152.0,-237.0,4215.0,-0.008,6.23
60156.0,-382.0,4452.0,-0.042,6.23
60163.0,198.0,4304.0,0.025,6.48
60168.0,476.0,4238.0,0.042,6.48
60173.0,10.0,4516.0,0.042,9.16
60178.0,51.0,4461.0,0.1,6.96
60183.0,141.0,4259.0,0.008,6.48
60189.0,-71.0,4579.0,0.025,6.48
60193.0,354.0,4482.0,0.008,6.48
60199.0,-28.0,3848.0,0.05,5.5
60205.0,-420.0,4206.0,0.0,6.48
60210.0,-91.0,4015.0,-0.008,6.72
60215.0,37.0,4069.0,0.025,6.96
60220.0,-279.0,4325.0,0.067,6.23
60225.0,-134.0,4150.0,0.017,6.48
60231.0,-2.0,3860.0,-0.017,6.72
60236.0,-240.0,3972.0,0.017,6.23
60240.0,-189.0,3881.0,0.133,6.96
60247.0,243.0,4131.0,0.05,6.96
60252.0,103.0,4223.0,0.0,6.48
60257.0,-178.0,4178.0,0.142,6.48
60262.0,292.0,4130.0,-0.125,6.23
60268.0,108.0,4070.0,0.092,6.23
60273.0,-192.0,4157.0,0.175,6.23
60277.0,-133.0,3702.0,-0.108,6.23
60283.0,127.0,4348.0,0.008,6.48
60288.0,352.0,4141.0,0.158,6.23
60294.0,-238.0,4165.0,-0.233,6.96
60299.0,-88.0,4235.0,0.1,6.48
60304.0,-9.0,4122.0,0.15,6.23
60309.0,-41.0,4238.0,-0.042,6.23
60315.0,-75.0,4212.0,0.017,6.72
60319.0,-156.0,4203.0,0.117,6.48
60325.0,150.0,4277.0,0.017,6.48
60331.0,-214.0,3989.0,0.1,6.48
60336.0,-360.0,3994.0,0.033,6.72
60341.0,-57.0,4315.0,0.083,6.48
60346.0,39.0,3857.0,0.075,6.48
60350.0,-140.0,4242.0,0.083,6.23
60356.0,-136.0,3868.0,-0.017,6.23
60361.0,198.0,4316.0,0.042,6.23
60366.0,131.0,4459.0,0.042,5.99
60371.0,-369.0,4031.0,0.033,6.96
60378.0,-133.0,3933.0,-0.075,6.23
60383.0,-17.0,3910.0,-0.017,6.72
60387.0,34.0,4543.0,0.1,6.48
60393.0,-166.0,3955.0,0.133,6.96
60397.0,79.0,3816.0,-0.05,6.96
60403.0,-245.0,4620.0,-0.008,6.48
60408.0,123.0,4238.0,0.1,6.72
60413.0,-114.0,4225.0,-0.058,6.23
60419.0,-140.0,4081.0,0.025,6.72
60425.0,22.0,4399.0,0.017,6.48
60430.0,36.0,4160.0,0.05,6.48
60434.0,107.0,4527.0,0.083,6.23
60439.0,-151.0,4522.0,0.025,6.48
60444.0,-38.0,4225.0,0.033,6.72
60449.0,174.0,4485.0,-0.017,6.72
60454.0,-416.0,4424.0,0.025,6.72
60460.0,-305.0,4129.0,0.0,6.48
60465.0,-187.0,4124.0,0.042,6.48
60469.0,56.0,3855.0,0.008,6.23
60475.0,-200.0,4091.0,0.008,6.23
60480.0,168.0,4116.0,0.108,6.48
60484.0,105.0,4137.0,-0.075,6.23
60489.0,373.0,4098.0,0.042,6.23
60494.0,106.0,4025.0,-0.033,6.96
60499.0,254.0,3981.0,0.05,6.23
60505.0,-266.0,4178.0,0.033,6.72
60510.0,-223.0,4319.0,0.058,6.72
60515.0,169.0,4268.0,0.092,6.96
60519.0,282.0,4331.0,0.058,6.23
60525.0,78.0,4477.0,0.15,6.23
60530.0,-246.0,4358.0,0.025,6.48
60534.0,-315.0,4327.0,0.05,6.48
60540.0,69.0,4109.0,-0.008,6.48
60545.0,36.0,4100.0,0.1,6.96
60550.0,60.0,4036.0,-0.008,6.23
60556.0,454.0,4046.0,0.1,6.48
60560.0,259.0,3811.0,0.108,6.23
60566.0,-383.0,4521.0,0.017,6.23
60571.0,-163.0,4121.0,0.042,6.23
60576.0,-177.0,4202.0,-0.042,6.23
60581.0,168.0,4226.0,0.008,6.48
60588.0,132.0,3880.0,0.05,6.23
60593.0,-138.0,4225.0,0.008,6.72
60597.0,127.0,4096.0,0.058,6.48
60603.0,-75.0,4326.0,0.05,6.48
60607.0,-196.0,4315.0,0.05,6.48
60612.0,39.0,4099.0,0.042,6.23
60617.0,703.0,3956.0,0.117,6.23
60622.0,634.0,4125.0,0.008,6.72
60627.0,136.0,4168.0,0.008,6.48
60632.0,467.0,4293.0,-0.008,6.96
60638.0,45.0,4323.0,0.083,6.96
60643.0,-27.0,4390.0,-0.042,6.96
60647.0,192.0,4277.0,0.0,6.23
60652.0,-38.0,4514.0,-0.058,6.48
60657.0,-3.0,4177.0,0.017,6.96
60662.0,73.0,4415.0,0.0,6.48
60667.0,327.0,4616.0,0.067,6.96
60673.0,326.0,4310.0,0.067,6.48
60678.0,26.0,4234.0,0.067,6.96
60683.0,-12.0,4123.0,-0.05,6.72
60688.0,81.0,4015.0,0.108,6.72
60694.0,81.0,4061.0,0.042,6.48
60699.0,-49.0,4272.0,-0.042,6.72
60704.0,270.0,4124.0,0.092,6.23
60709.0,310.0,4286.0,0.0,6.96
60715.0,-82.0,4323.0,0.025,6.48
60720.0,133.0,4379.0,0.067,6.72
60726.0,463.0,4129.0,0.058,6.96
60731.0,-55.0,4098.0,-0.008,6.48
60735.0,-52.0,4157.0,-0.042,6.23
60740.0,-154.0,4210.0,0.008,6.23
60745.0,317.0,4437.0,0.05,7.21
60750.0,-233.0,4115.0,-0.05,6.72
60755.0,209.0,3978.0,-0.033,6.23
60761.0,60.0,3887.0,-0.05,6.48
60766.0,176.0,4136.0,0.008,6.23
60770.0,41.0,4405.0,0.058,6.72
60775.0,-423.0,4047.0,-0.05,6.72
60780.0,167.0,4282.0,-0.042,6.96
60785.0,-146.0,4293.0,-0.025,6.23
60790.0,-246.0,4542.0,-0.067,6.23
60795.0,93.0,4333.0,-0.083,6.48
60801.0,379.0,4033.0,0.058,6.72
60806.0,21.0,4150.0,0.0,6.48
60811.0,-190.0,3952.0,-0.075,6.23
60816.0,28.0,4048.0,0.017,6.48
60821.0,174.0,3821.0,0.025,6.96
60826.0,-25.0,4498.0,0.008,6.48
60831.0,-209.0,4073.0,0.058,6.48
60835.0,160.0,4188.0,0.042,6.48
60841.0,-254.0,4298.0,0.042,6.23
60847.0,-2.0,4363.0,0.017,6.96
60852.0,135.0,4083.0,-0.058,6.96
60857.0,31.0,3959.0,-0.008,6.72
60862.0,155.0,4164.0,-0.017,6.23
60867.0,108.0,4501.0,0.133,6.23
60872.0,168.0,4484.0,0.075,6.48
60876.0,111.0,4451.0,0.025,6.23
60881.0,-22.0,4260.0,0.017,7.45
60886.0,-65.0,4187.0,0.067,6.72
60892.0,347.0,4189.0,-0.008,6.72
60897.0,-55.0,4202.0,-0.033,6.23
60902.0,140.0,4172.0,0.042,6.23
60907.0,298.0,4174.0,0.008,6.48
60912.0,196.0,4151.0,0.008,6.96
60917.0,-153.0,4330.0,0.092,6.48
60922.0,-193.0,4067.0,-0.017,6.48
60928.0,109.0,3918.0,0.05,6.96
60933.0,-48.0,4308.0,0.058,6.96
60938.0,-162.0,4423.0,0.008,6.96
60942.0,-49.0,4396.0,0.033,6.48
60947.0,97.0,4051.0,0.05,6.48
60952.0,-166.0,3810.0,0.05,6.48
60957.0,-210.0,3804.0,-0.017,6.48
60962.0,32.0,4005.0,0.075,6.72
60967.0,197.0,4345.0,-0.017,6.72
60973.0,152.0,4510.0,0.0,6.23
60977.0,149.0,4297.0,0.042,6.23
60982.0,124.0,4060.0,0.083,6.72
60986.0,-325.0,3963.0,0.125,6.72
60992.0,-53.0,4259.0,0.05,6.48
60997.0,-115.0,4348.0,0.008,7.45
61002.0,0.0,3950.0,0.017,6.23
61007.0,-200.0,4344.0,0.008,6.72
61012.0,242.0,4481.0,0.117,6.23
61018.0,53.0,3997.0,0.05,6.72
61023.0,266.0,4230.0,0.025,6.23
61028.0,-106.0,4317.0,-0.05,6.23
61033.0,-339.0,4125.0,-0.058,6.72
61038.0,159.0,3962.0,0.033,6.96
61043.0,-214.0,4286.0,0.008,6.72
61047.0,-183.0,4363.0,-0.017,6.48
61052.0,119.0,4042.0,0.017,6.48
61058.0,102.0,4306.0,0.025,6.48
61063.0,-182.0,4155.0,0.033,7.21
61068.0,-13.0,4046.0,0.042,6.48
61073.0,221.0,4155.0,0.008,6.48
61078.0,-249.0,4244.0,0.05,6.23
61083.0,-226.0,4062.0,-0.017,6.72
61088.0,136.0,4265.0,0.008,6.72
61092.0,71.0,3976.0,0.025,6.23
61097.0,35.0,3861.0,-0.017,6.48
61103.0,-263.0,4362.0,0.083,6.96
61108.0,80.0,4274.0,0.125,7.21
61113.0,-112.0,4367.0,0.008,6.48
61118.0,119.0,4374.0,0.025,6.72
61123.0,49.0,4107.0,-0.058,6.72
61128.0,467.0,4190.0,-0.058,6.72
61133.0,90.0,4256.0,0.125,6.72
61138.0,-18.0,3971.0,0.0,7.21
61143.0,-85.0,3941.0,0.092,6.23
61148.0,238.0,3826.0,0.042,6.23
61153.0,-506.0,3813.0,0.025,6.96
61158.0,-263.0,3967.0,0.033,6.48
61163.0,-53.0,3814.0,0.058,6.96
61168.0,212.0,4308.0,0.058,6.23
61173.0,-359.0,4323.0,0.042,6.48
61178.0,115.0,4006.0,-0.033,6.23
61184.0,240.0,4068.0,0.025,6.23
61189.0,-80.0,4321.0,-0.033,6.72
61194.0,102.0,4184.0,0.05,6.72
61198.0,319.0,4263.0,-0.025,6.96
61203.0,317.0,4238.0,-0.108,6.23
61208.0,50.0,4220.0,0.025,6.23
61213.0,-222.0,4135.0,-0.083,6.23
61218.0,10.0,4108.0,-0.058,6.48
61223.0,-97.0,4029.0,-0.042,6.23
61229.0,-137.0,4040.0,-0.067,6.23
61234.0,8.0,4180.0,0.017,6.96
61238.0,-20.0,4143.0,-0.033,6.23
61244.0,66.0,4041.0,0.1,6.48
61249.0,-131.0,3955.0,0.017,6.23
61254.0,-43.0,4202.0,0.058,6.72
61259.0,391.0,4325.0,0.05,6.48
61263.0,-16.0,4102.0,0.1,6.23
61268.0,46.0,4507.0,-0.05,6.48
61274.0,375.0,4363.0,0.05,6.23
61279.0,303.0,4080.0,0.033,6.96
61285.0,-103.0,3904.0,-0.042,6.48
61290.0,42.0,4038.0,0.017,6.23
61295.0,174.0,3961.0,0.008,6.72
61300.0,102.0,4080.0,0.033,6.48
61305.0,-83.0,4604.0,0.042,6.48
61310.0,13.0,4361.0,0.158,5.99
61316.0,150.0,4293.0,-0.008,7.21
61320.0,-71.0,3818.0,0.008,6.48
61325.0,-153.0,3861.0,0.042,6.96
61330.0,150.0,3830.0,0.083,6.48
61335.0,58.0,4239.0,-0.042,6.23
61340.0,-31.0,4113.0,0.025,6.23
61344.0,-338.0,4380.0,0.025,6.23
61349.0,383.0,4118.0,0.075,6.48
61355.0,104.0,4417.0,-0.025,7.21
61360.0,32.0,4212.0,0.025,6.23
61364.0,91.0,4151.0,0.133,6.72
61369.0,-157.0,4188.0,0.0,6.72
61374.0,-334.0,4228.0,0.008,6.23
61379.0,388.0,3999.0,-0.075,6.23
61384.0,214.0,3846.0,0.083,6.48
61389.0,103.0,4139.0,0.017,6.48
61394.0,-53.0,4132.0,0.0,6.72
61400.0,-60.0,4458.0,-0.033,6.23
61405.0,254.0,4323.0,-0.017,6.48
61410.0,-92.0,4451.0,0.075,6.48
61415.0,29.0,4045.0,0.042,6.48
61420.0,216.0,4420.0,-0.008,6.48
61425.0,333.0,3900.0,0.008,6.23
61429.0,6.0,3975.0,-0.042,6.48
61435.0,-178.0,3905.0,0.083,6.23
61441.0,-203.0,4129.0,-0.025,6.48
61445.0,-16.0,4124.0,0.05,6.23
61450.0,-135.0,4494.0,-0.075,6.48
61455.0,122.0,4283.0,0.017,6.96
61460.0,122.0,4199.0,0.125,6.48
61465.0,219.0,4381.0,0.017,6.72
61470.0,-298.0,4198.0,0.058,6.23
61475.0,-148.0,3734.0,-0.017,6.96
61480.0,63.0,3715.0,0.075,6.48
61486.0,-347.0,4288.0,-0.008,4.52
61491.0,-376.0,4524.0,0.075,6.96
61495.0,-125.0,4131.0,0.075,6.48
61501.0,-251.0,3833.0,0.017,6.48
61506.0,-388.0,4225.0,-0.008,6.23
61510.0,-199.0,3966.0,-0.033,6.23
61515.0,-150.0,4128.0,0.033,6.23
61520.0,-207.0,4363.0,-0.008,6.23
61526.0,-211.0,4249.0,-0.033,7.21
61531.0,-196.0,3959.0,0.05,6.48
61536.0,-31.0,3980.0,0.05,6.72
61541.0,-2.0,4342.0,0.183,6.96
61545.0,661.0,3997.0,0.125,6.72
61551.0,57.0,4199.0,-0.017,6.96
61555.0,142.0,4156.0,0.025,6.96
61560.0,172.0,4293.0,-0.05,6.48
61565.0,131.0,4341.0,0.008,6.23
61571.0,-4.0,4418.0,-0.008,6.23
61576.0,174.0,3916.0,0.0,6.48
61581.0,-61.0,3953.0,-0.042,6.48
61585.0,-27.0,3908.0,-0.033,6.23
61590.0,-214.0,4090.0,-0.008,6.96
61595.0,-83.0,4195.0,0.1,7.45
61600.0,129.0,4139.0,0.067,6.96
61605.0,-22.0,4200.0,-0.017,6.96
61611.0,-114.0,4013.0,0.0,6.72
61616.0,-39.0,4321.0,0.083,6.48
61620.0,-162.0,4250.0,0.05,7.21
61626.0,258.0,4458.0,0.05,6.23
61630.0,111.0,4169.0,0.125,6.48
61635.0,55.0,4358.0,-0.042,6.48
61640.0,-108.0,4432.0,0.05,6.23
61645.0,-231.0,4139.0,0.067,6.23
61650.0,-151.0,3797.0,0.042,6.48
61656.0,-182.0,3932.0,0.075,6.23
61661.0,-142.0,4097.0,0.008,6.48
61666.0,-29.0,4377.0,0.058,6.72
61670.0,26.0,4028.0,-0.108,6.96
61676.0,-74.0,3944.0,0.05,6.48
61680.0,-167.0,3949.0,0.05,6.48
61685.0,-9.0,4188.0,0.058,6.48
61690.0,-28.0,3930.0,0.033,6.48
61696.0,235.0,4003.0,0.1,6.96
61701.0,-53.0,3981.0,0.075,6.23
61706.0,-246.0,4102.0,0.042,6.48
61711.0,-170.0,3963.0,-0.008,6.72
61716.0,-141.0,3773.0,-0.067,6.96
61720.0,-86.0,4108.0,-0.075,6.48
61726.0,-38.0,3930.0,0.025,6.48
61730.0,-153.0,3739.0,0.0,6.96
61735.0,-183.0,4040.0,0.1,6.48
61741.0,-724.0,4162.0,0.017,6.48
61746.0,19.0,3993.0,-0.075,6.48
61751.0,-101.0,4191.0,0.05,6.23
61756.0,-56.0,4180.0,0.258,6.48
61761.0,172.0,4027.0,-0.033,6.48
61766.0,58.0,4077.0,0.0,6.48
61771.0,303.0,4076.0,0.117,6.23
61776.0,229.0,4216.0,0.075,6.48
61783.0,301.0,4056.0,0.108,6.48
61787.0,42.0,4141.0,0.033,6.48
61792.0,128.0,4271.0,0.0,7.45
61798.0,-36.0,3901.0,0.017,6.72
61802.0,69.0,3878.0,0.067,6.48
61808.0,215.0,3914.0,0.0,6.48
61813.0,-57.0,4060.0,0.008,6.48
61818.0,-354.0,3899.0,0.092,6.23
61824.0,32.0,4215.0,0.033,7.21
61830.0,246.0,3873.0,0.017,6.96
61834.0,1.0,4262.0,-0.025,6.48
61840.0,-17.0,4002.0,-0.008,6.23
61845.0,423.0,4230.0,-0.042,6.23
61850.0,200.0,4033.0,0.117,6.23
61855.0,-172.0,4452.0,-0.017,6.96
61860.0,198.0,4402.0,0.158,6.48
61865.0,213.0,4587.0,0.017,6.48
61871.0,-251.0,4233.0,0.0,6.23
61876.0,49.0,4147.0,0.058,6.72
61881.0,52.0,4472.0,0.025,6.23
61886.0,54.0,4668.0,0.05,6.23
61892.0,12.0,4106.0,0.0,6.23
61896.0,19.0,4081.0,0.058,6.23
61902.0,-137.0,4091.0,-0.033,6.48
61907.0,-175.0,4047.0,0.075,6.96
61913.0,20.0,4102.0,0.025,6.72
61918.0,50.0,4138.0,0.025,6.48
61923.0,-280.0,4032.0,0.058,6.23
61928.0,-113.0,4163.0,-0.008,6.23
61933.0,187.0,4440.0,0.008,6.23
61938.0,169.0,4338.0,0.033,6.48
61943.0,-30.0,4307.0,-0.033,6.96
61948.0,274.0,4169.0,0.008,6.48
61955.0,-244.0,4525.0,0.025,6.48
61959.0,-307.0,4652.0,0.083,6.23
61965.0,351.0,4128.0,0.067,6.23
61970.0,297.0,4096.0,-0.008,6.23
61975.0,212.0,4195.0,0.017,6.72
61980.0,-220.0,4154.0,0.033,6.23
61985.0,312.0,3830.0,-0.025,6.48
61990.0,231.0,4363.0,0.058,6.48
61996.0,-33.0,3961.0,-0.042,6.23
62002.0,-193.0,4149.0,-0.042,6.72
62006.0,152.0,4304.0,-0.083,6.23
62012.0,-236.0,3786.0,-0.008,6.23
62017.0,-114.0,4278.0,0.058,6.48
62022.0,-39.0,4245.0,0.192,6.23
62027.0,291.0,4250.0,0.025,6.72
62032.0,-339.0,4314.0,0.067,6.96
62038.0,-12.0,4171.0,-0.008,6.72
62043.0,-120.0,4219.0,-0.017,6.96
62049.0,-118.0,4327.0,-0.017,6.96
62053.0,-263.0,4308.0,-0.025,6.48
62059.0,-47.0,4314.0,0.017,6.72
62064.0,-31.0,3940.0,0.0,6.48
62069.0,42.0,4063.0,0.05,6.72
62074.0,186.0,4269.0,-0.017,6.48
62080.0,2.0,3825.0,-0.067,6.48
62085.0,-101.0,4080.0,-0.017,6.23
62090.0,-183.0,4348.0,0.017,6.96
62096.0,-201.0,4164.0,-0.042,6.23
62101.0,137.0,3823.0,0.05,6.48
62105.0,274.0,4106.0,0.05,6.23
62111.0,6.0,4124.0,-0.025,6.48
62115.0,105.0,4205.0,0.183,6.48
62121.0,45.0,4287.0,-0.025,6.48
62127.0,-255.0,4039.0,0.067,6.48
62132.0,-78.0,4060.0,0.058,6.48
62137.0,230.0,4050.0,0.033,6.23
62142.0,-266.0,4352.0,0.017,6.23
62147.0,-71.0,4491.0,-0.033,6.48
62152.0,-35.0,4027.0,0.033,6.23
62158.0,-199.0,4139.0,0.067,6.48
62162.0,-506.0,4126.0,0.05,6.23
62168.0,-535.0,4396.0,0.075,6.23
62174.0,-197.0,4248.0,0.008,6.72
62178.0,-254.0,4261.0,0.092,6.48
62184.0,86.0,4077.0,0.042,6.48
62189.0,-80.0,4317.0,0.042,6.96
62194.0,85.0,4126.0,0.033,6.48
62199.0,-83.0,4100.0,0.033,6.23
62205.0,273.0,3900.0,0.033,6.48
62210.0,212.0,4303.0,-0.025,6.72
62216.0,42.0,4311.0,-0.05,6.72
62221.0,204.0,4367.0,0.0,6.48
62226.0,75.0,4120.0,0.058,6.48
62231.0,-29.0,4236.0,0.067,6.48
62236.0,-229.0,4314.0,-0.033,6.48
62241.0,401.0,4297.0,0.083,6.23
62246.0,376.0,4404.0,0.008,6.23
62252.0,-68.0,4242.0,-0.017,6.48
62257.0,-207.0,4161.0,-0.05,6.48
62262.0,71.0,4173.0,-0.05,6.23
62268.0,-287.0,4113.0,0.025,6.23
62272.0,-398.0,4156.0,-0.092,6.72
62278.0,116.0,4274.0,0.017,6.23
62283.0,-228.0,4014.0,-0.008,6.48
62288.0,228.0,4123.0,0.0,6.96
62294.0,89.0,4156.0,-0.075,6.48
62299.0,83.0,4046.0,0.025,6.96
62304.0,200.0,4145.0,0.017,6.48
62309.0,-2.0,4017.0,0.042,6.23
62314.0,90.0,4063.0,0.025,6.48
62319.0,369.0,4084.0,0.075,6.96
62324.0,31.0,4240.0,-0.025,6.72
62330.0,-249.0,4328.0,0.042,6.72
62334.0,-18.0,4245.0,-0.008,6.48
62341.0,-518.0,4379.0,0.033,6.48
62346.0,6.0,4095.0,0.0,6.48
62351.0,273.0,4026.0,-0.025,6.23
62356.0,183.0,4088.0,0.092,6.72
62362.0,-119.0,4320.0,-0.058,6.23
62367.0,-245.0,4339.0,0.0,6.23
62372.0,138.0,3901.0,0.042,6.48
62377.0,106.0,3847.0,0.0,6.48
62383.0,-62.0,4216.0,0.017,6.48
62387.0,67.0,4375.0,-0.033,6.48
62392.0,-21.0,4068.0,-0.058,6.96
62397.0,-92.0,3951.0,0.092,6.96
62402.0,-184.0,4049.0,-0.017,6.48
62407.0,6.0,4084.0,0.058,6.72
62412.0,-137.0,4266.0,0.042,6.96
62418.0,-45.0,4376.0,0.075,7.21
62424.0,45.0,4483.0,0.092,6.96
62428.0,-130.0,4236.0,0.075,6.48
62433.0,-12.0,4281.0,-0.008,6.23
62438.0,169.0,4066.0,0.017,6.48
62443.0,211.0,3914.0,0.05,5.99
62448.0,-55.0,4165.0,0.017,7.45
62453.0,30.0,4216.0,0.033,6.23
62458.0,-404.0,4063.0,0.042,6.23
62462.0,31.0,3996.0,0.05,6.48
62469.0,-299.0,4314.0,0.0,6.23
62474.0,-25.0,4071.0,0.075,7.21
62479.0,42.0,4005.0,-0.008,6.72
62484.0,474.0,3999.0,0.125,6.72
62489.0,-102.0,4292.0,0.017,6.23
