time_ms,p1,p2,f3,f4
7661.0,467.0,117.0,0.1,6.48
7666.0,-311.0,123.0,0.025,6.48
7671.0,-669.0,-105.0,0.025,6.23
7676.0,-208.0,-12.0,-0.058,6.23
7682.0,50.0,-8.0,-0.042,6.23
7687.0,40.0,-167.0,-0.05,6.72
7691.0,-63.0,-150.0,0.042,6.48
7696.0,-89.0,29.0,-0.025,6.48
7701.0,-508.0,94.0,0.117,6.23
7705.0,-306.0,17.0,0.0,7.21
7710.0,-15.0,156.0,0.075,6.23
7715.0,-231.0,276.0,-0.033,6.48
7720.0,-8.0,165.0,0.017,6.23
7726.0,-116.0,73.0,0.05,6.48
7731.0,-328.0,-302.0,0.125,6.96
7735.0,-193.0,217.0,0.117,6.48
7740.0,-155.0,6.0,0.025,6.96
7744.0,-76.0,495.0,0.0,8.68
7749.0,174.0,356.0,0.167,6.48
7754.0,99.0,215.0,0.092,6.48
7758.0,-377.0,-104.0,0.067,6.96
7763.0,-390.0,175.0,-0.033,6.96
7769.0,210.0,-89.0,-0.017,6.96
7774.0,209.0,-280.0,0.017,6.48
7779.0,-73.0,198.0,0.025,6.48
7784.0,-385.0,295.0,-0.017,6.23
7788.0,0.0,114.0,0.025,6.48
7793.0,-338.0,277.0,-0.008,6.96
7797.0,-535.0,-56.0,-0.025,6.48
7802.0,-267.0,-43.0,0.017,6.72
7808.0,-122.0,-22.0,-0.042,6.48
7813.0,-310.0,79.0,-0.1,6.23
7817.0,-397.0,212.0,0.058,6.48
7822.0,85.0,206.0,0.042,6.96
7827.0,130.0,-91.0,0.1,6.96
7832.0,-468.0,223.0,0.067,6.48
7837.0,106.0,-40.0,0.042,6.48
7841.0,-169.0,-199.0,0.042,6.23
7846.0,-191.0,-350.0,-0.025,6.23
7852.0,-74.0,345.0,-0.025,6.23
7856.0,-380.0,184.0,0.0,6.48
7861.0,235.0,95.0,0.108,6.48
7866.0,-309.0,265.0,0.058,6.48
7871.0,-326.0,160.0,-0.05,6.48
7876.0,220.0,-12.0,0.142,6.48
7881.0,-68.0,173.0,0.05,6.48
7885.0,-305.0,286.0,-0.05,6.23
7890.0,7.0,-51.0,0.125,6.72
7895.0,-244.0,-130.0,0.108,6.48
7900.0,-256.0,-151.0,-0.025,6.72
7905.0,-469.0,60.0,0.092,6.23
7910.0,155.0,130.0,0.058,6.72
7914.0,-206.0,121.0,-0.025,6.72
7920.0,120.0,197.0,0.0,6.48
7925.0,-192.0,244.0,0.008,6.48
7929.0,95.0,159.0,0.05,6.23
7934.0,-339.0,280.0,0.017,6.23
7939.0,-264.0,139.0,-0.075,7.7
7944.0,-548.0,98.0,0.025,6.48
7949.0,-329.0,-9.0,0.042,6.23
7954.0,-209.0,-189.0,0.017,6.23
7958.0,-552.0,82.0,0.05,6.48
7964.0,-276.0,110.0,0.067,6.48
7968.0,-64.0,107.0,0.008,6.48
7973.0,-73.0,202.0,-0.008,6.23
7979.0,47.0,39.0,0.075,6.72
7983.0,-178.0,322.0,0.017,6.48
7988.0,212.0,281.0,0.075,6.48
7992.0,-15.0,-162.0,0.017,6.23
7997.0,-201.0,-347.0,0.167,6.72
8002.0,-384.0,-176.0,0.142,6.48
8007.0,-178.0,150.0,0.0,6.48
8012.0,-192.0,-95.0,0.075,6.48
8017.0,-299.0,459.0,0.025,6.48
8023.0,-323.0,550.0,-0.017,5.5
8027.0,-228.0,149.0,0.025,6.48
8032.0,-484.0,347.0,-0.017,6.48
8037.0,-28.0,342.0,0.025,6.48
8042.0,-45.0,208.0,0.092,6.23
8047.0,-47.0,189.0,0.042,6.48
8051.0,-134.0,162.0,0.075,6.48
8056.0,-4.0,383.0,0.017,6.48
8061.0,271.0,216.0,0.017,6.48
8066.0,179.0,225.0,0.008,6.23
8071.0,-18.0,144.0,0.033,6.23
8076.0,-44.0,55.0,0.117,6.48
8080.0,-37.0,-212.0,-0.033,6.23
8085.0,-517.0,-144.0,0.033,6.48
8090.0,-69.0,9.0,0.05,6.96
8095.0,254.0,275.0,0.033,7.21
8100.0,-44.0,128.0,0.033,6.48
8104.0,-61.0,227.0,-0.017,6.23
8110.0,-55.0,300.0,0.083,6.96
8115.0,-272.0,-53.0,0.108,6.48
8119.0,-268.0,244.0,0.033,6.96
8124.0,-19.0,217.0,0.092,6.96
8129.0,-503.0,204.0,-0.05,6.23
8133.0,-546.0,9.0,-0.008,6.48
8138.0,-276.0,205.0,0.033,6.23
8143.0,-552.0,-54.0,0.042,6.23
8148.0,-283.0,-158.0,0.008,6.48
8154.0,-217.0,343.0,0.075,7.21
8158.0,-116.0,-78.0,0.008,6.96
8163.0,-430.0,227.0,0.008,6.96
8168.0,-393.0,-140.0,0.033,6.48
8173.0,175.0,330.0,0.025,6.48
8178.0,-351.0,235.0,-0.092,6.48
8183.0,-386.0,-155.0,-0.05,6.23
8188.0,-350.0,-246.0,0.033,6.23
8193.0,-69.0,127.0,0.033,6.48
8198.0,-547.0,-220.0,0.075,6.23
8202.0,-460.0,-119.0,-0.017,6.23
8208.0,-316.0,-99.0,0.058,6.48
8213.0,-52.0,-66.0,0.033,6.96
8217.0,-447.0,-26.0,0.033,7.21
8222.0,-161.0,23.0,0.025,6.23
8227.0,-246.0,0.0,0.075,6.48
8232.0,-286.0,-107.0,0.033,6.23
8237.0,-323.0,-44.0,0.042,6.48
8242.0,-261.0,183.0,-0.042,6.96
8246.0,-196.0,70.0,0.067,6.48
8251.0,-212.0,311.0,0.025,6.96
8256.0,-65.0,-44.0,0.017,6.48
8261.0,-313.0,374.0,0.067,6.23
8266.0,-241.0,223.0,0.083,6.23
8271.0,-254.0,19.0,-0.008,6.48
8275.0,-508.0,-94.0,-0.008,6.96
8281.0,-389.0,-127.0,-0.008,6.48
8286.0,29.0,-52.0,0.05,7.21
8290.0,-310.0,-327.0,0.025,6.96
8295.0,-446.0,-62.0,0.017,6.72
8299.0,-347.0,57.0,0.033,6.48
8305.0,-223.0,-171.0,0.067,6.72
8309.0,-103.0,18.0,-0.008,6.96
8314.0,-278.0,32.0,0.067,6.48
8320.0,-46.0,287.0,-0.008,6.23
8325.0,-433.0,136.0,0.0,6.72
8329.0,-243.0,-249.0,0.0,6.96
8334.0,-302.0,-22.0,-0.025,6.23
8339.0,-274.0,-3.0,0.1,6.48
8343.0,-419.0,-308.0,0.017,6.48
8348.0,-429.0,-69.0,0.017,6.48
8353.0,-261.0,62.0,0.033,6.48
8357.0,-450.0,209.0,0.108,6.72
8363.0,-534.0,188.0,0.083,6.48
8368.0,-377.0,262.0,0.05,6.23
8373.0,29.0,221.0,0.058,6.23
8378.0,10.0,157.0,0.0,6.96
8382.0,-424.0,360.0,0.083,6.96
8387.0,-218.0,171.0,-0.033,6.23
8392.0,45.0,150.0,-0.008,6.48
8397.0,-485.0,489.0,0.058,6.48
8402.0,-312.0,-147.0,0.142,6.48
8407.0,-400.0,-316.0,-0.008,6.48
8412.0,-271.0,-252.0,-0.033,6.23
8417.0,-183.0,-117.0,0.025,6.72
8422.0,-29.0,-144.0,0.017,6.23
8426.0,-166.0,-217.0,0.033,6.23
8431.0,-218.0,-14.0,0.067,6.23
8436.0,-139.0,-12.0,0.017,6.96
8441.0,-111.0,87.0,-0.05,6.72
8446.0,-202.0,-71.0,0.05,6.48
8452.0,-224.0,202.0,0.033,6.96
8457.0,-156.0,-95.0,0.017,6.23
8461.0,-423.0,58.0,0.017,6.23
8466.0,139.0,253.0,-0.033,6.48
8470.0,-104.0,192.0,-0.142,6.23
8475.0,226.0,-199.0,-0.05,6.72
8480.0,173.0,173.0,0.017,6.48
8485.0,-281.0,32.0,-0.067,6.72
8491.0,2.0,118.0,0.067,6.72
8496.0,-332.0,311.0,0.083,6.48
8500.0,-558.0,-204.0,0.058,6.23
8505.0,-429.0,47.0,-0.1,6.48
8510.0,-73.0,-206.0,-0.025,6.48
8514.0,-278.0,-189.0,-0.008,6.72
8519.0,-328.0,4.0,-0.033,6.48
8523.0,-139.0,297.0,0.05,6.96
8528.0,-61.0,-8.0,-0.008,6.72
8534.0,-178.0,143.0,0.042,6.96
8538.0,112.0,112.0,0.05,6.23
