time_ms,p1,p2,f3,f4
263874.0,13.0,2633.0,0.05,6.72
263878.0,-108.0,2472.0,0.108,6.23
263884.0,-74.0,2872.0,0.025,6.96
263889.0,314.0,2719.0,0.058,6.72
263894.0,291.0,2756.0,0.092,6.96
263899.0,331.0,3209.0,0.058,6.23
263904.0,203.0,2624.0,0.025,6.48
263909.0,14.0,3044.0,0.033,6.96
263914.0,-120.0,2753.0,0.042,6.48
263919.0,157.0,2728.0,0.067,6.48
263924.0,288.0,2571.0,0.092,6.23
263929.0,-40.0,2504.0,0.058,6.23
263934.0,-65.0,2626.0,-0.008,6.96
263940.0,27.0,2909.0,0.075,6.48
263944.0,-42.0,2906.0,0.058,6.72
263949.0,446.0,3005.0,0.033,6.23
263954.0,294.0,3122.0,0.033,6.48
263959.0,155.0,2628.0,0.067,6.23
263964.0,49.0,2787.0,0.008,6.48
263969.0,197.0,2700.0,0.0,6.48
263974.0,206.0,2934.0,0.033,6.48
263980.0,-126.0,2689.0,0.033,6.48
263985.0,-577.0,2622.0,0.1,6.72
263991.0,193.0,2714.0,0.083,6.23
263996.0,-93.0,2847.0,0.017,6.48
264001.0,24.0,2681.0,0.05,6.96
264005.0,85.0,2666.0,0.117,6.48
264010.0,107.0,3071.0,0.058,6.48
264015.0,184.0,3027.0,0.108,6.96
264020.0,20.0,2792.0,0.058,6.72
264026.0,7.0,2819.0,0.083,6.48
264031.0,-295.0,2744.0,0.025,6.23
264036.0,-147.0,2797.0,0.083,6.96
264041.0,26.0,3099.0,-0.017,6.96
264046.0,362.0,3050.0,0.058,6.23
264051.0,-40.0,3063.0,0.092,6.96
264056.0,-137.0,2913.0,0.05,6.23
264061.0,-11.0,3030.0,0.033,6.96
264067.0,357.0,2887.0,0.017,6.23
264072.0,318.0,3037.0,0.033,6.96
264077.0,16.0,3334.0,-0.017,6.48
264082.0,9.0,2726.0,0.0,6.72
264087.0,348.0,2711.0,-0.033,6.23
264092.0,130.0,2876.0,0.008,6.48
264097.0,61.0,2528.0,0.117,6.23
264102.0,17.0,2793.0,0.025,6.48
264108.0,511.0,2464.0,0.075,6.23
264113.0,392.0,2946.0,0.017,6.72
264118.0,-14.0,2771.0,0.008,7.21
264123.0,381.0,2671.0,0.042,6.48
264128.0,130.0,2856.0,-0.083,6.23
264133.0,84.0,2857.0,0.033,6.23
264138.0,245.0,2811.0,0.033,6.48
264143.0,-257.0,3032.0,0.092,6.48
264148.0,-65.0,2937.0,0.033,6.48
264154.0,8.0,3073.0,0.083,7.21
264159.0,298.0,2938.0,-0.008,6.48
264164.0,70.0,2982.0,0.067,6.48
264169.0,329.0,3026.0,0.1,6.48
264174.0,297.0,2767.0,0.058,6.23
264179.0,287.0,2928.0,0.05,6.23
264184.0,16.0,2960.0,0.1,6.48
264189.0,104.0,2731.0,0.008,6.96
264196.0,-152.0,3055.0,0.075,6.48
264201.0,35.0,2767.0,0.017,6.48
264206.0,150.0,2958.0,0.033,6.23
264211.0,-365.0,3080.0,0.0,6.96
264215.0,-120.0,3095.0,0.008,6.48
264220.0,-76.0,2978.0,-0.008,6.48
264225.0,-221.0,3030.0,0.042,6.72
264230.0,567.0,3331.0,0.1,6.23
264236.0,103.0,3264.0,0.033,6.48
264241.0,18.0,3140.0,-0.075,6.48
264246.0,-80.0,2851.0,0.033,6.72
264252.0,178.0,2873.0,0.083,6.23
264257.0,49.0,2935.0,0.0,6.23
264262.0,-159.0,2988.0,0.108,6.23
264267.0,91.0,2909.0,-0.092,6.23
264271.0,32.0,2828.0,0.042,6.48
264276.0,58.0,3091.0,0.058,6.72
264282.0,237.0,2947.0,0.017,6.96
264287.0,182.0,3052.0,0.017,6.23
264293.0,60.0,3196.0,0.0,6.48
264298.0,171.0,3156.0,0.025,6.48
264303.0,191.0,3139.0,0.033,6.72
264308.0,337.0,3216.0,0.0,6.72
264312.0,28.0,3057.0,0.1,6.48
264317.0,-180.0,3126.0,0.042,6.23
264323.0,-31.0,2910.0,-0.008,7.21
264328.0,50.0,2953.0,-0.05,6.96
264333.0,-266.0,2881.0,0.042,6.48
264338.0,-171.0,2961.0,-0.008,6.72
264343.0,-34.0,2924.0,-0.042,6.48
264348.0,-137.0,2828.0,0.025,7.7
264353.0,-290.0,2721.0,0.1,6.23
264358.0,192.0,2720.0,0.05,6.23
264363.0,-89.0,2739.0,0.075,6.48
264368.0,-289.0,3072.0,0.075,6.23
264373.0,-100.0,3188.0,0.0,6.48
264378.0,247.0,2935.0,-0.008,6.48
264383.0,-31.0,2461.0,0.025,6.96
264388.0,106.0,2851.0,-0.008,6.72
264393.0,129.0,2936.0,-0.008,6.23
264398.0,-221.0,3232.0,0.05,6.72
264404.0,-340.0,2928.0,0.117,6.48
264409.0,87.0,2507.0,0.075,6.96
264414.0,40.0,2893.0,0.108,6.23
264419.0,41.0,3100.0,0.033,6.23
264424.0,253.0,2864.0,-0.008,5.99
264429.0,86.0,2856.0,0.058,6.72
264434.0,45.0,3133.0,0.042,6.72
264439.0,9.0,2889.0,-0.025,6.48
264444.0,-96.0,2806.0,0.0,6.23
264450.0,-92.0,2953.0,0.083,6.96
264455.0,-13.0,2875.0,0.008,6.23
264459.0,354.0,2766.0,-0.033,6.48
264465.0,148.0,2978.0,0.058,6.48
264470.0,297.0,2898.0,0.008,6.48
264474.0,-2.0,2755.0,0.025,6.48
264480.0,-278.0,2579.0,-0.008,6.23
264484.0,-79.0,2948.0,-0.067,6.48
264489.0,417.0,3097.0,-0.042,6.96
264496.0,-22.0,2955.0,0.042,6.48
264500.0,-103.0,2940.0,0.058,6.72
264506.0,257.0,2930.0,0.125,6.72
264511.0,324.0,2988.0,0.058,6.48
264515.0,-303.0,2843.0,-0.033,6.96
264521.0,-13.0,2491.0,-0.025,6.72
264525.0,-32.0,2494.0,-0.067,6.23
264530.0,-144.0,3081.0,-0.108,6.23
264537.0,14.0,2643.0,0.042,6.48
264541.0,417.0,2842.0,0.117,6.48
264547.0,-215.0,2729.0,0.042,6.96
264552.0,-570.0,2693.0,0.05,6.48
264556.0,229.0,2668.0,0.058,6.23
264562.0,39.0,3350.0,-0.042,6.23
264567.0,62.0,2538.0,0.058,6.48
264571.0,233.0,2565.0,0.1,6.23
264578.0,81.0,2585.0,0.092,6.23
264582.0,252.0,2734.0,0.05,6.48
264587.0,58.0,2863.0,0.092,6.23
264593.0,36.0,2661.0,0.0,6.48
264597.0,181.0,2884.0,-0.025,6.23
264602.0,37.0,2877.0,0.042,6.96
264607.0,-88.0,3022.0,-0.042,6.48
264612.0,-178.0,2793.0,0.025,6.96
264617.0,-112.0,3037.0,0.05,6.48
264623.0,19.0,3082.0,0.158,6.96
264628.0,-113.0,3189.0,0.117,6.23
264634.0,-343.0,3119.0,0.067,6.48
264638.0,58.0,2986.0,0.017,6.23
264643.0,18.0,2821.0,0.092,6.72
264648.0,-201.0,3038.0,0.033,6.23
264653.0,497.0,3105.0,0.075,6.72
264658.0,-165.0,2967.0,-0.008,6.72
264664.0,-426.0,2952.0,0.025,6.23
264669.0,216.0,2669.0,-0.025,6.72
264674.0,164.0,3149.0,0.075,6.96
264679.0,-145.0,3076.0,0.017,6.48
264684.0,-127.0,3281.0,0.067,6.96
264690.0,-131.0,2807.0,0.008,6.72
264694.0,-338.0,3060.0,0.033,6.96
264700.0,-188.0,3086.0,0.058,6.48
264706.0,500.0,2664.0,0.1,6.23
264711.0,409.0,2715.0,0.125,6.48
264716.0,-17.0,2958.0,0.05,6.48
264721.0,273.0,3056.0,0.025,6.48
264726.0,284.0,3053.0,0.067,6.72
264731.0,-110.0,2964.0,0.025,6.23
264737.0,226.0,2592.0,0.017,6.48
264741.0,323.0,2887.0,0.008,6.23
264748.0,-321.0,2871.0,0.017,6.72
264753.0,155.0,2919.0,0.133,6.23
264758.0,106.0,2788.0,0.042,6.23
264763.0,274.0,3211.0,0.008,6.48
264768.0,-100.0,3041.0,0.042,6.72
264773.0,-43.0,3380.0,-0.008,6.96
264778.0,-107.0,3087.0,0.0,6.48
264783.0,171.0,3075.0,0.033,6.23
264788.0,234.0,3332.0,0.025,6.23
264794.0,118.0,3210.0,0.008,6.48
264800.0,-92.0,3220.0,-0.008,6.48
264804.0,-167.0,3087.0,0.0,6.23
264809.0,-183.0,2608.0,0.025,6.48
264815.0,149.0,3264.0,0.017,6.23
264820.0,-80.0,3237.0,0.092,6.96
264825.0,-382.0,2713.0,0.042,6.72
264832.0,-338.0,2843.0,-0.042,5.99
264836.0,-115.0,2940.0,0.008,6.72
264841.0,132.0,3089.0,-0.008,6.72
264846.0,70.0,2741.0,0.05,6.72
264851.0,-129.0,3000.0,0.05,4.03
264856.0,13.0,3274.0,0.058,6.23
264862.0,75.0,3184.0,0.017,6.96
264866.0,70.0,3029.0,0.058,6.48
264872.0,494.0,2689.0,0.025,6.23
264878.0,-66.0,2875.0,0.0,6.23
264883.0,-43.0,2946.0,0.008,6.48
264888.0,137.0,2878.0,-0.008,6.72
264894.0,75.0,3032.0,0.033,6.48
264899.0,221.0,2850.0,0.058,6.48
264904.0,36.0,2555.0,0.033,6.48
