time_ms,p1,p2,f3,f4
153167.0,-26.0,2891.0,-0.017,6.72
153172.0,42.0,3433.0,-0.058,6.48
153178.0,11.0,3532.0,-0.025,6.72
153183.0,-5.0,2807.0,0.033,6.72
153188.0,312.0,3457.0,0.0,6.23
153193.0,-277.0,3172.0,0.225,6.23
153198.0,-159.0,3240.0,0.008,6.23
153203.0,-14.0,2845.0,0.067,6.23
153208.0,130.0,2992.0,0.05,6.96
153213.0,-424.0,2972.0,-0.008,6.48
153219.0,-135.0,3153.0,0.008,6.96
153224.0,43.0,3390.0,0.025,6.23
153229.0,-436.0,3206.0,-0.042,6.23
153234.0,-249.0,3163.0,-0.008,6.23
153239.0,-5.0,2935.0,-0.042,6.48
153244.0,166.0,3284.0,0.075,6.96
153249.0,-318.0,3095.0,0.033,6.23
153254.0,-110.0,3495.0,0.017,6.23
153260.0,-165.0,3154.0,0.1,6.72
153265.0,-123.0,3361.0,0.067,6.23
153270.0,-141.0,3093.0,0.0,6.48
153275.0,-92.0,3048.0,-0.042,6.48
153280.0,76.0,3009.0,0.025,6.23
153285.0,-123.0,3235.0,-0.058,6.23
153289.0,146.0,3284.0,0.042,6.48
153295.0,-166.0,3436.0,0.033,6.48
153300.0,27.0,3315.0,0.083,6.48
153306.0,-57.0,2836.0,0.008,6.96
153311.0,-365.0,3444.0,-0.1,6.48
153316.0,-16.0,3239.0,-0.017,6.48
153321.0,-594.0,3010.0,-0.033,7.21
153326.0,-248.0,2988.0,-0.033,6.48
153331.0,-15.0,2875.0,0.092,6.23
153336.0,-207.0,3285.0,-0.008,6.48
153342.0,-257.0,2905.0,-0.033,6.48
153347.0,-78.0,3162.0,0.025,6.48
153352.0,-120.0,2997.0,0.017,6.72
153358.0,-310.0,2945.0,0.017,8.43
153362.0,-219.0,3088.0,-0.025,6.48
153368.0,105.0,3269.0,0.075,6.23
153373.0,19.0,3133.0,0.083,6.48
153378.0,-228.0,3052.0,0.092,6.48
153383.0,-74.0,3042.0,0.0,6.23
153390.0,-78.0,3496.0,-0.033,6.48
153394.0,-197.0,3291.0,0.008,6.23
153399.0,-409.0,3212.0,0.05,6.48
153405.0,53.0,3454.0,0.025,6.96
153409.0,-358.0,3293.0,0.042,6.72
153415.0,-240.0,3203.0,-0.033,6.96
153420.0,236.0,3411.0,0.008,7.94
153425.0,-93.0,3252.0,-0.025,6.96
153431.0,-567.0,3039.0,0.008,6.23
153436.0,-9.0,3067.0,-0.008,6.72
153441.0,-108.0,3290.0,0.025,6.96
153446.0,-568.0,3342.0,0.033,6.48
153452.0,-120.0,3404.0,0.025,5.25
153456.0,101.0,3125.0,-0.017,6.48
153462.0,-235.0,3460.0,0.025,6.48
153467.0,-129.0,3162.0,0.042,6.48
153473.0,60.0,3163.0,0.033,6.96
153478.0,-130.0,3320.0,0.008,6.48
153483.0,-482.0,3252.0,-0.008,6.23
153488.0,-325.0,3261.0,0.117,6.23
153493.0,171.0,3281.0,0.108,6.48
153499.0,-235.0,2985.0,0.042,6.23
153503.0,-220.0,3044.0,0.033,6.48
153508.0,-75.0,3241.0,0.042,6.48
153513.0,-61.0,3077.0,-0.017,6.23
153519.0,132.0,2794.0,0.15,6.96
153525.0,-184.0,3462.0,0.042,6.23
153530.0,-354.0,3430.0,0.025,6.23
153535.0,-643.0,3493.0,0.075,6.48
153540.0,-313.0,3445.0,0.05,6.23
153546.0,-301.0,3259.0,0.083,6.48
153551.0,-535.0,3169.0,0.05,6.23
153556.0,-346.0,3316.0,-0.05,6.48
153562.0,-292.0,3404.0,0.1,6.48
153568.0,46.0,3550.0,0.083,6.48
153572.0,177.0,3375.0,-0.067,6.48
153578.0,-127.0,3253.0,0.017,6.23
153583.0,381.0,3497.0,0.033,6.48
153589.0,-289.0,3193.0,-0.017,6.48
153593.0,-338.0,3138.0,0.0,6.48
153600.0,-58.0,3204.0,-0.05,6.48
153605.0,252.0,3022.0,0.067,6.72
153610.0,-95.0,3185.0,0.075,6.48
153615.0,-83.0,3095.0,0.033,6.72
153621.0,-139.0,3033.0,0.0,6.48
153626.0,-298.0,3164.0,0.133,6.48
153631.0,-215.0,3426.0,0.05,6.23
153636.0,-85.0,3218.0,0.017,6.48
153641.0,10.0,3345.0,0.0,6.72
153647.0,140.0,3393.0,0.058,6.23
153653.0,-44.0,3237.0,0.108,6.48
153657.0,-285.0,3022.0,-0.058,6.23
153662.0,-234.0,3170.0,-0.008,6.23
153668.0,-222.0,3118.0,0.083,6.23
153672.0,43.0,3339.0,0.033,6.23
153678.0,-275.0,3401.0,0.0,6.48
153683.0,-157.0,3169.0,0.017,6.96
153689.0,-169.0,3246.0,0.008,6.23
153694.0,-368.0,3245.0,0.075,6.23
153699.0,-412.0,3175.0,0.092,6.48
153704.0,-308.0,3212.0,0.067,6.23
153709.0,-113.0,3375.0,0.133,6.23
153715.0,-113.0,3259.0,-0.033,6.48
153719.0,102.0,3408.0,0.0,6.96
153725.0,72.0,3034.0,-0.008,6.48
153731.0,-282.0,3236.0,0.15,6.23
153736.0,-136.0,3201.0,0.025,6.48
153741.0,-405.0,3254.0,0.067,6.23
153746.0,-47.0,3140.0,-0.017,6.72
153751.0,-257.0,3285.0,-0.008,6.48
153756.0,-344.0,3166.0,-0.05,6.96
153761.0,-144.0,3614.0,0.025,6.48
153766.0,-225.0,3449.0,0.05,6.48
153772.0,18.0,3083.0,0.0,6.96
153777.0,-438.0,3335.0,0.0,6.23
153782.0,-57.0,3176.0,0.033,6.48
153787.0,-161.0,3160.0,-0.033,6.72
153793.0,-287.0,3538.0,0.017,6.48
153798.0,-138.0,3501.0,0.092,6.48
153803.0,189.0,3449.0,0.083,6.48
153808.0,-651.0,3339.0,0.058,6.23
153814.0,-618.0,3268.0,0.0,6.23
153819.0,-306.0,3398.0,0.058,6.72
153825.0,96.0,3434.0,0.117,6.23
153830.0,-240.0,3445.0,0.042,7.21
153834.0,-203.0,2860.0,0.092,6.96
153840.0,-171.0,3272.0,-0.017,6.48
153845.0,-487.0,3113.0,0.042,6.48
153850.0,-248.0,3354.0,0.075,6.96
153856.0,-232.0,3478.0,0.0,6.23
153861.0,-255.0,3215.0,0.033,6.23
153866.0,-271.0,3473.0,0.042,6.23
153872.0,-141.0,3239.0,0.075,6.96
153877.0,53.0,2974.0,0.008,6.23
153881.0,-328.0,3231.0,-0.033,6.23
153887.0,-248.0,3175.0,0.092,6.48
153892.0,-204.0,3152.0,-0.067,6.72
153897.0,-589.0,3538.0,0.075,6.96
153903.0,1.0,3496.0,0.025,6.23
153908.0,-223.0,3431.0,0.042,6.23
153913.0,-482.0,3448.0,0.183,6.96
153918.0,-70.0,3150.0,0.008,7.7
153923.0,-284.0,2917.0,0.058,6.96
153928.0,-323.0,3150.0,0.117,6.23
153934.0,-369.0,2914.0,0.025,6.48
153939.0,-351.0,3061.0,0.0,6.48
153945.0,-116.0,3145.0,0.05,6.48
153950.0,-146.0,3109.0,0.075,6.72
153955.0,-8.0,3358.0,0.05,6.48
153960.0,-21.0,3509.0,0.025,6.23
153965.0,-151.0,3320.0,0.083,6.96
153969.0,-320.0,3163.0,0.067,6.23
153975.0,-354.0,2777.0,0.017,6.72
153980.0,-108.0,3030.0,0.108,6.96
153985.0,-87.0,3291.0,-0.058,6.72
153991.0,-229.0,3211.0,-0.017,6.96
153996.0,-279.0,3174.0,0.017,6.72
154001.0,-16.0,2763.0,0.1,6.48
154006.0,96.0,2809.0,0.017,6.48
154011.0,6.0,2944.0,0.033,6.23
154016.0,117.0,3442.0,-0.025,6.23
154022.0,-163.0,3454.0,0.058,6.96
154028.0,-255.0,3291.0,-0.025,6.48
154032.0,-42.0,3184.0,-0.025,6.48
154038.0,344.0,3482.0,0.075,6.48
154043.0,-560.0,3329.0,0.083,6.48
154048.0,-591.0,3155.0,0.0,6.23
154053.0,-83.0,3255.0,0.0,5.01
