time_ms,p1,p2,f3,f4
35393.0,-96.0,155990.0,0.033,6.96
35398.0,-1.0,155807.0,-0.008,6.48
35403.0,325.0,155906.0,0.025,6.23
35407.0,230.0,155669.0,0.158,6.23
35414.0,-4.0,155821.0,0.142,6.23
35419.0,80.0,155966.0,0.117,6.48
35424.0,67.0,155743.0,0.142,6.48
35429.0,105.0,155687.0,0.083,6.23
35434.0,-3.0,155630.0,0.092,6.23
35439.0,220.0,155477.0,0.075,6.72
35444.0,146.0,155793.0,0.117,6.23
35449.0,452.0,155936.0,0.0,6.23
35454.0,417.0,155487.0,0.025,6.23
35460.0,21.0,156143.0,0.058,6.23
35465.0,45.0,156156.0,0.0,6.48
35470.0,24.0,155852.0,-0.067,6.23
35476.0,534.0,155522.0,0.025,6.96
35481.0,172.0,155947.0,-0.008,6.23
35486.0,261.0,155766.0,-0.075,6.23
35491.0,395.0,155862.0,0.058,5.99
35496.0,31.0,156017.0,0.008,6.23
35502.0,300.0,155498.0,0.092,6.23
35507.0,162.0,155764.0,0.05,6.23
35513.0,72.0,155543.0,-0.025,6.48
35517.0,445.0,155750.0,0.008,6.96
35523.0,493.0,155844.0,0.05,6.72
35528.0,49.0,156051.0,-0.05,6.23
35532.0,222.0,155870.0,0.092,6.23
35538.0,356.0,155994.0,0.025,6.23
35544.0,136.0,155739.0,-0.067,7.94
35549.0,-179.0,155826.0,0.067,6.96
35554.0,399.0,155969.0,0.058,6.23
35558.0,438.0,155898.0,0.017,6.48
35564.0,23.0,155814.0,0.1,6.48
35569.0,145.0,155559.0,0.142,6.23
35573.0,-14.0,155438.0,0.117,6.23
35579.0,-48.0,155922.0,0.05,6.48
35585.0,154.0,155677.0,0.067,6.72
35590.0,361.0,156093.0,0.167,6.23
35595.0,177.0,155745.0,0.075,6.48
35600.0,253.0,155792.0,0.0,6.48
35605.0,230.0,156011.0,-0.042,6.96
35611.0,-116.0,155887.0,0.033,6.23
35616.0,658.0,155806.0,0.025,5.99
35620.0,463.0,156053.0,0.033,6.72
35627.0,433.0,155981.0,0.017,6.23
35632.0,57.0,156280.0,0.183,6.23
35637.0,436.0,156099.0,0.058,6.96
35642.0,-160.0,155753.0,0.075,7.21
35647.0,-14.0,155950.0,0.017,6.72
35652.0,109.0,155525.0,0.0,5.99
35657.0,155.0,155677.0,0.058,6.48
35662.0,163.0,155852.0,0.1,6.48
35667.0,626.0,156356.0,0.067,6.72
35673.0,451.0,156189.0,0.092,6.23
35678.0,-131.0,156220.0,-0.033,6.23
35683.0,198.0,155792.0,0.117,6.23
35688.0,414.0,155717.0,0.058,6.23
35693.0,2.0,155980.0,0.058,6.72
35698.0,-101.0,155700.0,-0.092,6.48
35703.0,69.0,155629.0,-0.017,6.72
35708.0,58.0,155758.0,0.1,6.96
35715.0,76.0,155966.0,0.108,6.23
35720.0,346.0,155813.0,0.042,6.72
35724.0,509.0,155648.0,0.075,6.72
35730.0,399.0,155896.0,0.1,6.72
35735.0,401.0,155941.0,0.017,6.72
35740.0,300.0,155764.0,-0.05,6.96
35745.0,64.0,155836.0,0.075,6.48
35750.0,10.0,155879.0,-0.017,6.48
35756.0,379.0,155981.0,0.108,6.23
35761.0,120.0,155942.0,-0.058,6.23
35766.0,32.0,155853.0,0.058,6.48
35771.0,-291.0,155845.0,0.0,6.48
35776.0,269.0,155942.0,0.083,6.23
35781.0,319.0,155875.0,-0.075,6.23
35786.0,438.0,156163.0,0.108,6.23
35791.0,-106.0,156024.0,0.067,6.72
35796.0,-62.0,155659.0,0.117,6.23
35802.0,75.0,155919.0,0.042,6.72
35807.0,393.0,155970.0,0.025,6.72
35813.0,89.0,155871.0,0.058,6.72
35818.0,216.0,155915.0,0.0,6.23
35823.0,236.0,155922.0,-0.008,6.23
35827.0,323.0,155983.0,0.075,6.23
35833.0,75.0,156031.0,-0.008,6.48
35838.0,141.0,156064.0,-0.1,6.23
35844.0,76.0,156126.0,-0.067,6.23
35848.0,-91.0,155829.0,-0.067,6.23
35854.0,497.0,155868.0,0.042,6.72
35859.0,656.0,155904.0,0.017,5.01
35864.0,-222.0,155997.0,0.142,6.48
35869.0,276.0,156024.0,-0.008,6.23
35874.0,221.0,155628.0,0.017,6.23
35879.0,183.0,156135.0,-0.042,6.23
35885.0,59.0,155968.0,0.0,6.72
35890.0,234.0,155840.0,0.025,6.23
35895.0,102.0,155893.0,-0.008,6.23
35900.0,-82.0,156106.0,0.092,6.96
35905.0,-119.0,155928.0,0.042,6.72
35910.0,47.0,155655.0,0.092,5.99
35915.0,57.0,155726.0,-0.025,5.99
35920.0,80.0,155690.0,0.05,6.48
35926.0,350.0,155859.0,0.075,6.23
35932.0,-53.0,155427.0,0.008,6.23
35936.0,484.0,155474.0,0.117,6.72
35941.0,-240.0,156087.0,0.042,6.23
35946.0,-31.0,155765.0,-0.025,6.72
35951.0,661.0,155786.0,0.075,6.72
35957.0,25.0,155713.0,0.033,5.99
35962.0,-160.0,156139.0,-0.075,6.23
35968.0,220.0,156004.0,0.008,6.23
35973.0,308.0,155725.0,0.008,6.23
35978.0,101.0,156023.0,-0.025,6.48
35983.0,267.0,156278.0,0.0,6.23
35988.0,737.0,156037.0,-0.025,6.23
35993.0,232.0,155945.0,0.05,6.23
35998.0,-22.0,155846.0,-0.025,6.23
36003.0,274.0,156139.0,0.0,6.72
36008.0,83.0,156158.0,-0.033,6.23
36014.0,291.0,156069.0,0.075,6.72
36019.0,358.0,155765.0,-0.075,6.23
36024.0,295.0,155618.0,0.033,6.96
36029.0,399.0,155869.0,0.008,6.96
36033.0,224.0,155916.0,-0.092,6.23
36038.0,204.0,156017.0,-0.033,6.72
36043.0,523.0,155985.0,0.15,6.96
36048.0,134.0,156044.0,0.058,6.72
36054.0,-30.0,155969.0,0.042,7.21
36059.0,-83.0,155810.0,0.058,6.72
36064.0,175.0,155713.0,0.033,6.23
36069.0,190.0,155827.0,-0.042,6.72
36073.0,73.0,156002.0,0.0,6.23
36079.0,-135.0,155472.0,-0.025,6.23
36084.0,32.0,155892.0,0.017,6.72
36089.0,391.0,155603.0,-0.017,6.23
36094.0,-43.0,155675.0,-0.008,6.72
36100.0,-118.0,155455.0,0.008,6.23
36105.0,365.0,155658.0,0.0,6.72
36110.0,368.0,155856.0,0.008,6.23
36115.0,-5.0,155927.0,0.067,6.23
36120.0,427.0,155924.0,0.025,6.96
36125.0,434.0,155734.0,0.017,6.72
36130.0,-34.0,156135.0,0.033,6.23
36135.0,268.0,155576.0,-0.033,6.72
36141.0,383.0,155830.0,0.075,6.23
36146.0,-321.0,155771.0,0.117,6.23
36151.0,407.0,155782.0,0.067,6.23
36156.0,474.0,155678.0,0.033,6.23
36161.0,56.0,155767.0,-0.025,6.23
36166.0,14.0,155876.0,0.017,6.23
36171.0,159.0,155927.0,0.075,6.23
36176.0,245.0,155858.0,-0.008,6.48
36182.0,36.0,155978.0,0.05,6.23
36187.0,165.0,155757.0,0.025,6.48
36192.0,111.0,156011.0,0.033,6.23
36197.0,182.0,156115.0,-0.008,6.23
36202.0,251.0,156116.0,0.008,6.23
36207.0,297.0,155646.0,0.025,6.23
36213.0,354.0,156384.0,0.133,6.96
36217.0,23.0,156087.0,-0.067,6.96
36224.0,221.0,155677.0,0.017,6.23
36229.0,46.0,155811.0,0.05,6.23
36233.0,199.0,155738.0,-0.008,6.48
36239.0,415.0,155782.0,0.0,6.96
36244.0,354.0,155720.0,0.033,5.99
36249.0,545.0,155783.0,-0.067,6.48
36254.0,131.0,155997.0,0.033,6.96
36259.0,144.0,155969.0,0.108,6.72
36264.0,67.0,156126.0,0.0,6.23
36270.0,421.0,155984.0,0.075,6.48
36275.0,414.0,156007.0,0.15,5.99
36280.0,168.0,156126.0,0.008,6.23
36286.0,350.0,155904.0,-0.017,6.72
36290.0,313.0,155821.0,-0.025,6.96
36295.0,299.0,155534.0,0.042,6.96
36301.0,-205.0,155598.0,-0.008,5.01
36305.0,156.0,155619.0,0.033,6.48
36312.0,84.0,155976.0,-0.058,6.96
36317.0,-209.0,155646.0,-0.017,6.23
36321.0,176.0,155357.0,0.025,6.48
36327.0,-80.0,155767.0,0.083,6.96
36332.0,93.0,155959.0,-0.042,6.23
36336.0,148.0,155852.0,-0.042,6.23
36342.0,196.0,156116.0,0.0,6.23
36347.0,45.0,155644.0,0.0,6.23
36353.0,-62.0,155565.0,-0.033,6.23
36358.0,330.0,155709.0,-0.05,6.23
36363.0,293.0,155757.0,0.05,6.23
36368.0,60.0,155448.0,0.092,6.23
36373.0,446.0,155826.0,0.033,6.23
36378.0,93.0,156035.0,-0.075,6.23
36383.0,311.0,155726.0,0.033,6.23
36389.0,101.0,155782.0,0.008,6.23
36393.0,-152.0,155769.0,-0.05,6.23
36399.0,504.0,155822.0,-0.092,6.48
36405.0,238.0,155774.0,0.017,6.23
36409.0,11.0,155789.0,0.042,6.23
36414.0,1.0,155864.0,0.042,6.48
36420.0,315.0,155766.0,0.0,6.72
36425.0,400.0,155655.0,0.142,6.23
36430.0,232.0,155716.0,0.05,6.23
36435.0,299.0,155754.0,-0.008,6.72
36440.0,498.0,155585.0,0.075,6.48
36446.0,154.0,155811.0,0.0,6.48
36451.0,79.0,155735.0,0.058,6.48
36456.0,472.0,155882.0,0.017,6.23
36461.0,-106.0,155634.0,0.0,6.23
36466.0,-31.0,155551.0,0.008,6.23
36471.0,493.0,155752.0,0.092,6.23
36476.0,207.0,155744.0,0.017,6.48
36482.0,506.0,156023.0,0.075,6.48
36487.0,252.0,156220.0,-0.083,6.23
36493.0,540.0,155756.0,0.017,6.23
36497.0,439.0,156009.0,0.008,5.74
36502.0,-85.0,155986.0,-0.025,6.23
36508.0,321.0,156078.0,-0.008,6.23
36512.0,490.0,156171.0,0.083,6.23
36517.0,168.0,156262.0,-0.042,6.23
36524.0,44.0,155738.0,0.05,6.96
36529.0,131.0,155769.0,0.033,6.23
36534.0,243.0,155852.0,-0.025,6.23
36539.0,175.0,155852.0,0.092,6.23
36544.0,110.0,155821.0,0.058,6.72
36549.0,472.0,155786.0,-0.058,5.99
36555.0,212.0,155414.0,0.067,6.23
36559.0,239.0,155603.0,0.058,6.23
36564.0,-5.0,155982.0,-0.025,6.48
36571.0,311.0,155866.0,0.058,6.23
36575.0,76.0,155833.0,0.058,6.23
36580.0,-218.0,155788.0,0.017,6.23
36585.0,-193.0,156047.0,0.042,6.23
36590.0,130.0,156226.0,0.058,6.23
36595.0,-156.0,155918.0,-0.008,6.48
36600.0,-237.0,155735.0,0.042,6.48
36605.0,691.0,155748.0,0.083,6.96
36611.0,237.0,155882.0,0.075,6.23
36616.0,274.0,155891.0,-0.008,6.96
36622.0,324.0,155701.0,-0.075,6.96
36627.0,396.0,155591.0,0.025,6.96
36632.0,-53.0,155924.0,0.117,6.48
36636.0,-44.0,156161.0,0.033,6.23
36641.0,335.0,156320.0,0.025,6.23
36646.0,6.0,156013.0,0.025,6.23
36652.0,-206.0,155931.0,0.042,6.23
36657.0,113.0,155542.0,0.0,6.23
36662.0,39.0,155502.0,-0.05,6.96
36668.0,395.0,155848.0,0.075,6.23
36672.0,-76.0,155787.0,0.042,6.23
36677.0,160.0,155930.0,0.0,5.01
36683.0,208.0,155912.0,0.058,6.23
36688.0,277.0,155767.0,0.158,6.23
36694.0,105.0,155872.0,-0.017,5.99
36699.0,397.0,155990.0,0.042,6.23
36704.0,60.0,155841.0,-0.108,6.72
36709.0,172.0,155654.0,0.0,6.23
36714.0,98.0,155844.0,0.05,6.96
36719.0,277.0,155859.0,0.008,6.48
36724.0,151.0,155999.0,0.025,6.48
36730.0,-217.0,156049.0,-0.067,6.23
36736.0,-110.0,155778.0,0.083,6.23
36740.0,5.0,155731.0,0.058,6.23
36745.0,78.0,156002.0,0.033,6.96
36750.0,14.0,155651.0,0.075,6.72
36755.0,542.0,155655.0,-0.042,6.48
36760.0,-83.0,155758.0,0.05,6.23
36765.0,-155.0,155743.0,-0.092,6.23
36771.0,-87.0,155805.0,0.05,6.23
36775.0,238.0,155712.0,0.083,6.72
36781.0,18.0,155485.0,0.008,6.48
36787.0,168.0,155625.0,0.017,6.23
36791.0,195.0,155838.0,0.017,6.96
36797.0,77.0,155884.0,0.025,6.96
36802.0,123.0,155588.0,0.0,6.23
36807.0,488.0,155805.0,0.0,6.23
36812.0,537.0,155896.0,0.092,6.72
36816.0,330.0,155923.0,0.133,6.48
36822.0,-295.0,155694.0,0.05,6.23
36827.0,15.0,155636.0,-0.033,6.96
36832.0,234.0,156073.0,0.058,6.23
36838.0,132.0,155313.0,0.042,6.48
36843.0,202.0,155501.0,0.033,6.96
36848.0,185.0,155942.0,0.05,6.23
36852.0,232.0,155589.0,0.042,6.23
36858.0,104.0,155907.0,-0.042,6.23
36864.0,169.0,155946.0,-0.033,6.23
36869.0,357.0,155264.0,0.042,7.45
36875.0,425.0,155466.0,-0.067,6.96
36879.0,150.0,155571.0,0.017,5.25
36884.0,-263.0,155516.0,0.125,6.23
36889.0,699.0,154860.0,0.1,6.23
36894.0,204.0,155143.0,0.158,6.48
36900.0,16.0,155599.0,0.075,6.23
36905.0,500.0,156099.0,0.017,6.96
36911.0,515.0,155700.0,0.042,7.94
36916.0,105.0,155578.0,-0.008,6.23
36922.0,45.0,155534.0,0.125,6.96
36927.0,-17.0,155988.0,0.0,6.23
36932.0,-50.0,155945.0,0.017,6.96
36937.0,276.0,155961.0,0.05,6.48
36943.0,176.0,156267.0,0.042,6.23
36948.0,155.0,156148.0,-0.025,6.72
36954.0,150.0,155664.0,0.05,6.96
36959.0,402.0,155738.0,-0.008,6.48
36964.0,165.0,155765.0,-0.025,6.96
36969.0,378.0,155555.0,0.075,5.99
36975.0,-64.0,155741.0,0.033,6.23
36979.0,169.0,155562.0,0.025,6.23
36984.0,466.0,155400.0,0.042,6.96
36990.0,216.0,155642.0,-0.017,6.48
36995.0,-27.0,155525.0,-0.033,6.23
37001.0,179.0,155517.0,0.042,6.23
37006.0,163.0,155511.0,-0.042,6.23
37012.0,357.0,155553.0,0.117,6.72
37017.0,224.0,155556.0,0.083,6.72
37022.0,442.0,155366.0,0.058,6.23
37028.0,344.0,155600.0,-0.083,6.23
37033.0,356.0,155619.0,-0.042,6.96
37038.0,285.0,155588.0,0.0,6.23
37044.0,-149.0,155852.0,0.025,6.23
37049.0,-21.0,155547.0,0.083,6.72
37054.0,238.0,155674.0,-0.008,6.23
37059.0,578.0,155616.0,0.067,6.48
37064.0,0.0,155673.0,0.033,6.96
37069.0,91.0,155748.0,0.125,6.23
37074.0,281.0,155862.0,-0.017,6.23
37080.0,44.0,155969.0,0.1,6.23
37085.0,38.0,155445.0,0.033,6.23
37091.0,350.0,155759.0,0.017,6.23
37096.0,50.0,156152.0,-0.033,5.99
37101.0,-299.0,155983.0,0.05,9.16
37106.0,321.0,155755.0,-0.025,6.72
37111.0,351.0,155636.0,0.017,6.72
37116.0,314.0,155419.0,0.042,5.99
37122.0,-66.0,155545.0,0.033,6.23
37127.0,100.0,155642.0,-0.033,6.48
37132.0,63.0,155547.0,-0.067,6.23
37138.0,341.0,155599.0,-0.033,6.48
37143.0,173.0,155660.0,-0.025,5.01
37147.0,106.0,155647.0,0.05,6.48
37153.0,292.0,155319.0,0.05,6.96
37158.0,190.0,155524.0,0.05,6.23
37164.0,79.0,155661.0,0.058,6.23
37169.0,109.0,155149.0,0.075,6.96
37174.0,413.0,155254.0,0.05,6.23
37179.0,108.0,155345.0,0.05,6.23
37184.0,-32.0,155629.0,-0.108,6.23
37189.0,113.0,155660.0,0.033,6.23
37194.0,110.0,155460.0,0.058,6.23
37199.0,212.0,155511.0,0.058,6.48
37204.0,449.0,155622.0,0.008,6.23
37210.0,245.0,155634.0,-0.017,6.72
37215.0,255.0,155791.0,-0.017,6.23
37220.0,124.0,155612.0,-0.075,6.23
37226.0,242.0,155808.0,0.083,6.23
37231.0,-42.0,155965.0,-0.033,6.48
37235.0,-181.0,155808.0,0.075,6.23
37241.0,395.0,155908.0,0.033,6.23
37246.0,-273.0,156205.0,0.033,6.23
37252.0,-12.0,155816.0,0.017,6.72
37257.0,138.0,155826.0,0.017,6.48
37262.0,452.0,155881.0,0.05,6.48
37267.0,211.0,156082.0,0.017,6.23
37272.0,9.0,155644.0,0.033,6.23
37277.0,615.0,155517.0,0.025,6.23
37282.0,422.0,155536.0,0.067,7.94
37287.0,334.0,155538.0,0.108,6.23
37294.0,12.0,155633.0,0.025,6.23
37298.0,-67.0,155736.0,0.058,5.99
37304.0,443.0,155416.0,0.058,6.48
37309.0,191.0,155837.0,-0.025,6.23
37313.0,286.0,155862.0,-0.1,6.23
37319.0,292.0,155690.0,0.0,6.72
37324.0,208.0,155753.0,-0.008,6.72
37329.0,275.0,155563.0,0.0,6.23
37336.0,243.0,155641.0,0.017,6.96
37341.0,121.0,155316.0,-0.017,6.48
37345.0,164.0,155897.0,0.058,6.23
37351.0,406.0,155433.0,0.017,6.23
37356.0,94.0,155620.0,-0.008,6.48
37360.0,71.0,155573.0,0.0,6.96
37366.0,347.0,155725.0,0.042,6.23
37371.0,221.0,155610.0,0.05,6.48
37377.0,296.0,155569.0,0.117,6.72
37382.0,276.0,155981.0,0.058,6.23
37387.0,72.0,155742.0,-0.033,6.23
37392.0,105.0,155471.0,0.067,6.48
37397.0,405.0,155767.0,-0.083,6.23
37403.0,243.0,155394.0,0.092,6.23
37407.0,234.0,155657.0,0.05,6.23
37413.0,78.0,155891.0,0.025,6.48
37419.0,204.0,155846.0,0.067,6.23
37424.0,123.0,155430.0,0.058,6.23
37429.0,585.0,155676.0,0.067,6.23
37434.0,225.0,155429.0,0.208,6.23
37439.0,2.0,155374.0,0.05,6.72
37445.0,130.0,155744.0,-0.025,6.23
37450.0,76.0,155789.0,0.092,6.48
37454.0,395.0,155622.0,0.058,6.23
37460.0,-5.0,155884.0,0.008,6.23
37466.0,423.0,155779.0,-0.017,6.23
37470.0,266.0,155634.0,-0.192,6.23
37476.0,-72.0,155802.0,0.025,6.23
37481.0,270.0,155831.0,0.083,6.23
37486.0,347.0,155567.0,-0.042,6.23
37492.0,307.0,155643.0,-0.05,6.23
37497.0,21.0,155554.0,0.075,6.23
37501.0,64.0,155933.0,-0.008,6.23
37508.0,186.0,155947.0,0.067,6.23
37513.0,336.0,155936.0,-0.033,6.23
37518.0,61.0,155553.0,0.058,6.23
37523.0,199.0,155763.0,0.083,6.23
37528.0,137.0,156078.0,-0.058,6.23
37533.0,152.0,155775.0,0.075,6.23
37538.0,28.0,155387.0,0.05,6.23
37543.0,-122.0,155418.0,0.0,6.23
37549.0,13.0,155705.0,0.067,6.48
37554.0,171.0,155774.0,0.033,6.23
37559.0,-119.0,155745.0,-0.017,6.23
37564.0,-54.0,155679.0,0.025,6.48
37569.0,-52.0,155528.0,0.067,6.23
37574.0,373.0,155275.0,0.1,6.96
37578.0,380.0,155760.0,0.0,6.23
37583.0,417.0,155471.0,-0.033,6.96
37588.0,-72.0,155336.0,0.125,5.99
37594.0,586.0,155735.0,0.058,6.23
37599.0,557.0,155845.0,0.142,6.96
37604.0,311.0,155866.0,0.075,6.96
37609.0,91.0,155657.0,0.042,6.72
37614.0,274.0,155615.0,0.033,6.96
37619.0,230.0,155436.0,0.108,6.23
37624.0,112.0,155249.0,-0.033,6.23
37629.0,119.0,155545.0,0.05,6.23
37635.0,511.0,155726.0,0.025,6.23
37641.0,157.0,155635.0,0.008,6.23
37646.0,-138.0,155801.0,-0.017,5.99
37651.0,210.0,155824.0,-0.05,6.48
37655.0,247.0,155573.0,0.083,6.23
37660.0,232.0,155404.0,0.05,6.23
37665.0,44.0,155885.0,0.008,6.23
37670.0,21.0,155607.0,0.125,6.23
37676.0,167.0,155640.0,0.1,6.23
37681.0,186.0,156019.0,0.067,6.23
37685.0,9.0,155874.0,0.05,6.23
37690.0,188.0,155845.0,0.133,6.23
37695.0,199.0,155796.0,-0.092,6.72
37700.0,-211.0,155995.0,0.05,6.23
37705.0,-134.0,155973.0,0.042,6.72
37710.0,226.0,156038.0,0.083,6.72
37715.0,652.0,155879.0,0.017,6.96
37721.0,371.0,155665.0,0.017,6.48
37726.0,333.0,155676.0,0.058,7.21
37731.0,227.0,155941.0,-0.033,6.48
37736.0,204.0,155813.0,0.058,6.23
37741.0,-184.0,155770.0,0.042,6.23
37746.0,302.0,156069.0,0.042,6.72
37752.0,295.0,156043.0,-0.017,6.96
37757.0,159.0,155874.0,0.042,6.23
37763.0,339.0,156005.0,0.0,6.23
37768.0,586.0,155943.0,0.05,6.72
37773.0,446.0,156042.0,0.033,6.23
37778.0,351.0,155739.0,0.167,6.72
37782.0,46.0,155804.0,-0.067,6.23
37787.0,546.0,155827.0,0.042,6.96
37792.0,627.0,155831.0,0.067,6.72
37797.0,5.0,155804.0,0.058,6.48
37803.0,30.0,155985.0,-0.025,6.72
37808.0,265.0,155558.0,0.042,6.72
37813.0,-23.0,156039.0,-0.075,6.23
37818.0,-32.0,156171.0,-0.008,6.96
37823.0,362.0,155840.0,0.033,6.23
37828.0,117.0,155848.0,0.1,6.23
37833.0,-454.0,155889.0,-0.042,6.23
37838.0,286.0,155628.0,0.025,6.23
37843.0,199.0,155788.0,-0.042,6.23
37848.0,-134.0,155721.0,-0.042,6.72
37853.0,178.0,155460.0,-0.008,6.48
37859.0,111.0,155484.0,-0.033,6.48
37864.0,371.0,155779.0,0.042,6.23
37869.0,213.0,155760.0,0.083,6.23
37874.0,286.0,155680.0,-0.042,6.48
37879.0,264.0,155489.0,0.05,6.23
37884.0,66.0,155574.0,0.042,6.23
37890.0,199.0,155427.0,-0.108,6.23
37895.0,367.0,155724.0,0.058,6.23
37900.0,88.0,155690.0,0.008,6.23
37904.0,429.0,155811.0,0.133,6.23
37909.0,257.0,155792.0,0.017,6.23
37915.0,374.0,155882.0,-0.008,6.23
37920.0,336.0,155525.0,-0.125,6.72
37925.0,234.0,155471.0,0.0,6.23
37931.0,321.0,155795.0,-0.008,6.23
37936.0,174.0,155836.0,-0.058,7.21
37941.0,12.0,155488.0,0.025,6.96
37946.0,75.0,155634.0,-0.017,6.23
37952.0,193.0,155433.0,0.058,6.48
37957.0,289.0,155602.0,-0.025,6.23
37962.0,88.0,155734.0,0.042,6.72
37967.0,240.0,155751.0,0.017,6.23
37972.0,410.0,155546.0,-0.05,6.96
37978.0,79.0,155564.0,0.033,6.72
37983.0,201.0,155529.0,0.117,6.23
37988.0,445.0,155734.0,0.025,6.23
37993.0,316.0,155262.0,0.067,6.23
37998.0,20.0,155427.0,0.0,6.23
38004.0,162.0,155279.0,0.042,6.23
38009.0,293.0,155405.0,-0.017,6.23
38013.0,-134.0,155460.0,0.017,6.48
38020.0,72.0,155638.0,0.05,6.48
38025.0,-35.0,155400.0,0.067,6.96
38030.0,418.0,155453.0,0.067,6.23
38035.0,416.0,155595.0,0.117,6.23
38040.0,315.0,155591.0,0.083,6.23
38045.0,446.0,155580.0,0.1,6.23
38050.0,-44.0,155492.0,0.067,6.72
38055.0,271.0,155720.0,-0.025,5.99
38061.0,234.0,155831.0,-0.058,6.96
38067.0,134.0,155463.0,0.017,6.48
38072.0,-21.0,155793.0,0.05,6.23
38076.0,-34.0,155880.0,0.05,6.23
38081.0,-79.0,155864.0,0.017,6.23
38086.0,418.0,155561.0,0.008,6.23
38091.0,190.0,156010.0,-0.008,6.23
38096.0,-1.0,155896.0,0.042,6.72
38102.0,275.0,155781.0,0.067,6.23
38108.0,347.0,155599.0,-0.058,6.96
38113.0,172.0,155077.0,-0.008,6.23
38117.0,263.0,154274.0,-0.083,6.23
38123.0,287.0,145866.0,-0.617,8.43
38128.0,326.0,132274.0,-1.567,6.48
38133.0,-115.0,117287.0,-2.375,6.72
38138.0,1.0,-5295.0,-3.942,5.99
38144.0,-36.0,-78533.0,-4.367,6.96
38149.0,457.0,-107490.0,-3.425,5.99
38154.0,167.0,-157592.0,-2.333,6.72
38160.0,354.0,-196322.0,-1.742,6.72
38164.0,409.0,-205581.0,-2.042,6.23
38170.0,125.0,-202153.0,-2.642,6.96
38175.0,110.0,-193559.0,-2.942,6.23
38180.0,211.0,-185676.0,-2.667,6.23
38185.0,391.0,-180830.0,-2.158,6.23
38191.0,160.0,-186432.0,-1.925,6.48
38196.0,225.0,-192353.0,-2.292,6.23
38201.0,237.0,-204413.0,-2.875,6.23
38207.0,384.0,-215787.0,-2.983,6.23
38211.0,299.0,-223056.0,-2.742,6.23
38217.0,153.0,-232238.0,-2.425,6.23
38222.0,-26.0,-234344.0,-2.142,6.23
38226.0,175.0,-223631.0,-2.075,6.72
38233.0,495.0,-188719.0,-2.083,6.96
38238.0,594.0,-175019.0,-2.008,6.23
38243.0,23.0,-172338.0,-2.083,6.23
38248.0,333.0,-172278.0,-2.242,5.99
38253.0,340.0,-180568.0,-2.208,6.23
38258.0,115.0,-186253.0,-2.342,6.23
38264.0,-5.0,-202149.0,-2.433,6.23
38269.0,178.0,-215617.0,-2.35,5.99
38274.0,511.0,-222340.0,-2.292,6.23
38280.0,81.0,-236980.0,-2.092,6.23
38285.0,242.0,-246904.0,-2.092,6.23
